Log Date and Time Tue, 31 Mar 2009 16:21:47
Fields:Ambient KilnFront KilnBack Date Date2Num

(0, '64.2', '62.8', '64.2', 'Mon, 30 Mar 2009 21:54:29', '733496.91284070781')
(6283, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:22:03', '733497.64032066450')
(6284, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:22:13', '733497.64043636632')
(6285, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:22:23', '733497.64055225346')
(6286, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:22:33', '733497.64066795562')
(6287, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:22:43', '733497.64078384207')
(6288, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:22:53', '733497.64089954365')
(6289, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:23:03', '733497.64101543056')
(6290, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:23:13', '733497.64113113272')
(6291, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:23:23', '733497.64124701964')
(6292, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:23:33', '733497.64136272063')
(6293, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:23:43', '733497.64147860743')
(6294, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:23:53', '733497.64159430936')
(6295, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:24:03', '733497.64171019685')
(6296, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:24:13', '733497.64182589774')
(6297, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:24:23', '733497.64194178476')
(6298, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:24:33', '733497.64205748704')
(6299, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:24:43', '733497.64217337349')
(6300, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:24:53', '733497.64228907507')
(6301, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:25:03', '733497.64240496163')
(6302, '65.5', '64.4', '65.5', 'Tue, 31 Mar 2009 15:25:13', '733497.64252066344')
(6303, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:25:23', '733497.64263655059')
(6304, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:25:33', '733497.64275225182')
(6305, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:25:43', '733497.64286813897')
(6306, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:25:53', '733497.64298384078')
(6307, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:26:03', '733497.64309972723')
(6308, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:26:13', '733497.64321542915')
(6309, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:26:23', '733497.64333131583')
(6310, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:26:33', '733497.64344701776')
(6311, '65.5', '64.4', '65.5', 'Tue, 31 Mar 2009 15:26:43', '733497.64356290444')
(6312, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:26:53', '733497.64367860660')
(6313, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:27:03', '733497.64379449317')
(6314, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:27:13', '733497.64391019475')
(6315, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:27:23', '733497.64402608131')
(6316, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:27:33', '733497.64414178336')
(6317, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:27:43', '733497.64425748470')
(6318, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:27:53', '733497.64437318663')
(6319, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:28:03', '733497.64448907343')
(6320, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:28:13', '733497.64460477640')
(6321, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:28:23', '733497.64472047670')
(6322, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:28:33', '733497.64483617840')
(6323, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:28:43', '733497.64495206508')
(6324, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:28:53', '733497.64506776736')
(6325, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:29:03', '733497.64518346882')
(6326, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:29:13', '733497.64529917017')
(6327, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:29:23', '733497.64541505720')
(6328, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:29:33', '733497.64553075889')
(6329, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:29:43', '733497.64564646059')
(6330, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:29:53', '733497.64576216263')
(6331, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:30:03', '733497.64587804908')
(6332, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:30:13', '733497.64599375101')
(6333, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:30:23', '733497.64610945259')
(6334, '65.3', '64.2', '65.3', 'Tue, 31 Mar 2009 15:30:33', '733497.64622515417')
(6335, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:30:43', '733497.64634104143')
(6336, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:30:53', '733497.64645674301')
(6337, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:31:03', '733497.64657262992')
(6338, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:31:13', '733497.64668833232')
(6339, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:31:23', '733497.64680421806')
(6340, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:31:33', '733497.64691991999')
(6341, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:31:43', '733497.64703580644')
(6342, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:31:53', '733497.64715150860')
(6343, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:32:03', '733497.64726739540')
(6344, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:32:13', '733497.64738309674')
(6345, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:32:23', '733497.64749898505')
(6346, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:32:33', '733497.64761468547')
(6347, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:32:43', '733497.64773057227')
(6348, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:32:53', '733497.64784627396')
(6349, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:33:03', '733497.64796216099')
(6350, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:33:13', '733497.64807786304')
(6351, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:33:23', '733497.64819374960')
(6352, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:33:33', '733497.64830945130')
(6353, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:33:43', '733497.64842533786')
(6354, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:33:53', '733497.64854103979')
(6355, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:34:03', '733497.64865692647')
(6356, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:34:13', '733497.64877262828')
(6357, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:34:23', '733497.64888851496')
(6358, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:34:33', '733497.64900421700')
(6359, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:34:43', '733497.64912010368')
(6360, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:34:53', '733497.64923580550')
(6361, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:35:03', '733497.64935169218')
(6362, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:35:13', '733497.64946739480')
(6363, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:35:23', '733497.64958328079')
(6364, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:35:33', '733497.64969898271')
(6365, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:35:44', '733497.64981486904')
(6366, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:35:54', '733497.64993057086')
(6367, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:36:04', '733497.65004645777')
(6368, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:36:14', '733497.65016215947')
(6369, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:36:24', '733497.65027804615')
(6370, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:36:34', '733497.65039374807')
(6371, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:36:44', '733497.65050963464')
(6372, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:36:54', '733497.65062533668')
(6373, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:37:04', '733497.65074122336')
(6374, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:37:14', '733497.65085692529')
(6375, '65.3', '64.2', '65.3', 'Tue, 31 Mar 2009 15:37:24', '733497.65097281209')
(6376, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:37:34', '733497.65108851413')
(6377, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:37:44', '733497.65120440070')
(6378, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:37:54', '733497.65132010286')
(6379, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:38:04', '733497.65143598896')
(6380, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:38:14', '733497.65155169088')
(6381, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:38:24', '733497.65166757756')
(6382, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:38:34', '733497.65178327914')
(6383, '65.3', '64.2', '65.3', 'Tue, 31 Mar 2009 15:38:44', '733497.65189916617')
(6384, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:38:54', '733497.65201486798')
(6385, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:39:04', '733497.65213075478')
(6386, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:39:14', '733497.65224645659')
(6387, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:39:24', '733497.65236234304')
(6388, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:39:34', '733497.65247804497')
(6389, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:39:44', '733497.65259393188')
(6390, '65.3', '64.2', '65.3', 'Tue, 31 Mar 2009 15:39:54', '733497.65270963381')
(6391, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:40:04', '733497.65282552037')
(6392, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:40:14', '733497.65294122195')
(6393, '65.3', '64.2', '65.3', 'Tue, 31 Mar 2009 15:40:24', '733497.65305710863')
(6394, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:40:34', '733497.65317281056')
(6395, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:40:44', '733497.65328869736')
(6396, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:40:54', '733497.65340439929')
(6397, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:41:04', '733497.65352028585')
(6398, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:41:14', '733497.65363598778')
(6399, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:41:24', '733497.65375187446')
(6400, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:41:34', '733497.65386757627')
(6401, '65.3', '64.2', '65.3', 'Tue, 31 Mar 2009 15:41:44', '733497.65398346330')
(6402, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:41:54', '733497.65409916639')
(6403, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:42:04', '733497.65421505168')
(6404, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:42:14', '733497.65433075407')
(6405, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:42:24', '733497.65444663982')
(6406, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:42:34', '733497.65456234186')
(6407, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:42:44', '733497.65467822878')
(6408, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:42:54', '733497.65479393024')
(6409, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:43:04', '733497.65490981727')
(6410, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:43:14', '733497.65502551896')
(6411, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:43:24', '733497.65514140553')
(6412, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:43:34', '733497.65525710862')
(6413, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:43:44', '733497.65537299437')
(6414, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:43:54', '733497.65548869595')
(6415, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:44:04', '733497.65560458263')
(6416, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:44:14', '733497.65572028479')
(6417, '65.3', '64.2', '65.3', 'Tue, 31 Mar 2009 15:44:24', '733497.65583621769')
(6418, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:44:34', '733497.65595187293')
(6419, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:44:44', '733497.65606776008')
(6420, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:44:54', '733497.65618350822')
(6421, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:45:04', '733497.65629939479')
(6422, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:45:14', '733497.65641505155')
(6423, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:45:24', '733497.65653093695')
(6424, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:45:34', '733497.65664668498')
(6425, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:45:44', '733497.65676257201')
(6426, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:45:54', '733497.65687822748')
(6427, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:46:04', '733497.65699411428')
(6428, '65.3', '64.2', '65.3', 'Tue, 31 Mar 2009 15:46:14', '733497.65710986336')
(6429, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:46:24', '733497.65722574887')
(6430, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:46:34', '733497.65734140563')
(6431, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:46:44', '733497.65745729127')
(6432, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:46:54', '733497.65757303906')
(6433, '65.3', '64.2', '65.3', 'Tue, 31 Mar 2009 15:47:04', '733497.65768892586')
(6434, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:47:14', '733497.65780458122')
(6435, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:47:24', '733497.65792046825')
(6436, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:47:34', '733497.65803621616')
(6437, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:47:44', '733497.65815210296')
(6438, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:47:54', '733497.65826775855')
(6439, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:48:04', '733497.65838364523')
(6440, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:48:14', '733497.65849939373')
(6441, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:48:24', '733497.65861528041')
(6442, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:48:34', '733497.65873093577')
(6443, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:48:44', '733497.65884682280')
(6444, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:48:54', '733497.65896257036')
(6445, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:49:04', '733497.65907845821')
(6446, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:49:14', '733497.65919411264')
(6447, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:49:24', '733497.65930999944')
(6448, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:49:34', '733497.65942574746')
(6449, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:49:44', '733497.65954163461')
(6450, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:49:54', '733497.65965728997')
(6451, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:50:04', '733497.65977317654')
(6452, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:50:14', '733497.65988892491')
(6453, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:50:24', '733497.66000481171')
(6454, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:50:34', '733497.66012051352')
(6455, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:50:44', '733497.66023635399')
(6456, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:50:54', '733497.66035210190')
(6457, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:51:04', '733497.66046798858')
(6458, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:51:14', '733497.66058369027')
(6459, '65.3', '64.2', '65.3', 'Tue, 31 Mar 2009 15:51:24', '733497.66069957719')
(6460, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:51:34', '733497.66081527912')
(6461, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:51:44', '733497.66093116556')
(6462, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:51:54', '733497.66104686714')
(6463, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:52:04', '733497.66116275440')
(6464, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:52:14', '733497.66127845587')
(6465, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:52:24', '733497.66139434301')
(6466, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:52:34', '733497.66151004448')
(6467, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:52:44', '733497.66162593162')
(6468, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:52:54', '733497.66174163262')
(6469, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:53:04', '733497.66185751976')
(6470, '65.3', '64.2', '65.3', 'Tue, 31 Mar 2009 15:53:14', '733497.66197322181')
(6471, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:53:24', '733497.66208910919')
(6472, '65.3', '64.4', '65.3', 'Tue, 31 Mar 2009 15:53:34', '733497.66220481019')
(6473, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:53:44', '733497.66232069710')
(6474, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:53:54', '733497.66243639868')
(6475, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:54:04', '733497.66255228559')
(6476, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:54:14', '733497.66266798717')
(6477, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:54:24', '733497.66278387408')
(6478, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:54:34', '733497.66289957589')
(6479, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:54:44', '733497.66301546292')
(6480, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:54:54', '733497.66313116485')
(6481, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:55:04', '733497.66324705153')
(6482, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:55:14', '733497.66336275288')
(6483, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:55:24', '733497.66347863968')
(6484, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:55:34', '733497.66359434125')
(6485, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:55:44', '733497.66371022828')
(6486, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:55:54', '733497.66382593126')
(6487, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:56:04', '733497.66394181689')
(6488, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:56:14', '733497.66405751870')
(6489, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:56:24', '733497.66417340538')
(6490, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:56:34', '733497.66428910720')
(6491, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:56:44', '733497.66440499399')
(6492, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:56:54', '733497.66452069615')
(6493, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:57:04', '733497.66463658377')
(6494, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:57:14', '733497.66475228441')
(6495, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:57:24', '733497.66486817086')
(6496, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:57:34', '733497.66498387279')
(6497, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:57:44', '733497.66509975970')
(6498, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:57:54', '733497.66521546117')
(6499, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:58:04', '733497.66533134796')
(6500, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:58:14', '733497.66544704989')
(6501, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:58:24', '733497.66556293680')
(6502, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:58:34', '733497.66567863885')
(6503, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:58:44', '733497.66579452623')
(6504, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:58:54', '733497.66591022699')
(6505, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:59:04', '733497.66602611379')
(6506, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:59:14', '733497.66614181572')
(6507, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:59:24', '733497.66625770251')
(6508, '65.5', '64.2', '65.5', 'Tue, 31 Mar 2009 15:59:34', '733497.66637340386')
(6509, '65.5', '713.0', '65.5', 'Tue, 31 Mar 2009 15:59:44', '733497.66648929496')
(6510, '65.5', '626.8', '65.5', 'Tue, 31 Mar 2009 15:59:54', '733497.66660499701')
(6511, '65.5', '1318.3', '65.5', 'Tue, 31 Mar 2009 16:00:04', '733497.66672088380')
(6512, '65.5', '1514.9', '65.5', 'Tue, 31 Mar 2009 16:00:14', '733497.66683658538')
(6513, '65.5', '1751.9', '65.5', 'Tue, 31 Mar 2009 16:00:24', '733497.66695247241')
(6514, '65.5', '1284.0', '65.5', 'Tue, 31 Mar 2009 16:00:34', '733497.66706817388')
(6515, '65.5', '951.1', '65.5', 'Tue, 31 Mar 2009 16:00:44', '733497.66718406102')
(6516, '65.5', '755.2', '65.5', 'Tue, 31 Mar 2009 16:00:54', '733497.66729976248')
(6517, '65.5', '623.6', '65.5', 'Tue, 31 Mar 2009 16:01:04', '733497.66741564916')
(6518, '65.5', '521.3', '65.5', 'Tue, 31 Mar 2009 16:01:14', '733497.66753135098')
(6519, '65.5', '448.2', '65.5', 'Tue, 31 Mar 2009 16:01:24', '733497.66764723381')
(6520, '65.5', '390.8', '65.5', 'Tue, 31 Mar 2009 16:01:34', '733497.66776293598')
(6521, '65.5', '346.3', '65.5', 'Tue, 31 Mar 2009 16:01:44', '733497.66787882242')
(6522, '65.5', '305.3', '65.5', 'Tue, 31 Mar 2009 16:01:54', '733497.66799452377')
(6523, '65.5', '272.0', '65.5', 'Tue, 31 Mar 2009 16:02:04', '733497.66811041080')
(6524, '65.5', '243.5', '65.5', 'Tue, 31 Mar 2009 16:02:14', '733497.66822611354')
(6525, '65.5', '221.1', '65.5', 'Tue, 31 Mar 2009 16:02:24', '733497.66834199964')
(6526, '65.5', '202.6', '65.5', 'Tue, 31 Mar 2009 16:02:34', '733497.66845801694')
(6527, '65.5', '185.3', '65.5', 'Tue, 31 Mar 2009 16:02:44', '733497.66857363575')
(6528, '65.5', '170.8', '65.5', 'Tue, 31 Mar 2009 16:02:54', '733497.66868951288')
(6529, '65.5', '159.7', '65.5', 'Tue, 31 Mar 2009 16:03:04', '733497.66880517825')
(6530, '65.5', '149.4', '65.5', 'Tue, 31 Mar 2009 16:03:14', '733497.66892087937')
(6531, '65.5', '140.4', '65.5', 'Tue, 31 Mar 2009 16:03:24', '733497.66903655720')
(6532, '65.5', '132.2', '65.5', 'Tue, 31 Mar 2009 16:03:34', '733497.66915246833')
(6533, '65.5', '125.3', '65.5', 'Tue, 31 Mar 2009 16:03:44', '733497.66926817747')
(6534, '65.5', '119.1', '65.5', 'Tue, 31 Mar 2009 16:03:54', '733497.66938405996')
(6535, '65.5', '113.6', '65.5', 'Tue, 31 Mar 2009 16:04:04', '733497.66950012930')
(6536, '65.5', '108.8', '65.5', 'Tue, 31 Mar 2009 16:04:14', '733497.66961657209')
(6537, '65.5', '104.7', '65.5', 'Tue, 31 Mar 2009 16:04:24', '733497.66973134654')
(6538, '65.5', '100.6', '65.5', 'Tue, 31 Mar 2009 16:04:34', '733497.66984732694')
(6539, '65.5', '97.2', '65.5', 'Tue, 31 Mar 2009 16:04:44', '733497.66996308265')
(6540, '65.5', '93.7', '65.5', 'Tue, 31 Mar 2009 16:04:54', '733497.67007879424')
(6541, '65.5', '91.0', '65.5', 'Tue, 31 Mar 2009 16:05:04', '733497.67019453342')
(6542, '65.5', '88.9', '65.5', 'Tue, 31 Mar 2009 16:05:14', '733497.67031041102')
(6543, '65.8', '86.2', '65.8', 'Tue, 31 Mar 2009 16:05:24', '733497.67042611132')
(6544, '65.5', '83.5', '65.5', 'Tue, 31 Mar 2009 16:05:34', '733497.67054199846')
(6545, '65.5', '82.1', '65.5', 'Tue, 31 Mar 2009 16:05:44', '733497.67065770016')
(6546, '65.5', '80.7', '65.5', 'Tue, 31 Mar 2009 16:05:54', '733497.67077358835')
(6547, '65.5', '78.7', '65.5', 'Tue, 31 Mar 2009 16:06:04', '733497.67088928889')
(6548, '65.5', '77.3', '65.5', 'Tue, 31 Mar 2009 16:06:14', '733497.67100517510')
(6549, '65.8', '76.0', '65.8', 'Tue, 31 Mar 2009 16:06:24', '733497.67112087703')
(6550, '65.5', '75.3', '65.5', 'Tue, 31 Mar 2009 16:06:34', '733497.67123713542')
(6551, '65.5', '74.6', '65.5', 'Tue, 31 Mar 2009 16:06:44', '733497.67135246552')
(6552, '65.5', '73.2', '65.5', 'Tue, 31 Mar 2009 16:06:54', '733497.67146835430')
(6553, '65.8', '72.5', '65.8', 'Tue, 31 Mar 2009 16:07:04', '733497.67158442654')
(6554, '65.5', '71.9', '65.5', 'Tue, 31 Mar 2009 16:07:14', '733497.67169994244')
