Log Date and Time Tue, 05 Aug 2008 08:19:22
Ambient Kiln Date Date2Num

(0, '81.27', '81.27', 'Mon, 04 Aug 2008 14:00:00', '733258.58333628008')
(15456, '98.60', '1961.04', 'Tue, 05 Aug 2008 02:52:50', '733259.12003306742')
(15457, '98.60', '1964.73', 'Tue, 05 Aug 2008 02:52:53', '733259.12006787374')
(15458, '98.60', '1961.80', 'Tue, 05 Aug 2008 02:52:56', '733259.12010250578')
(15459, '98.60', '1958.11', 'Tue, 05 Aug 2008 02:52:59', '733259.12013731222')
(15460, '98.60', '1962.52', 'Tue, 05 Aug 2008 02:53:02', '733259.12017194636')
(15461, '98.60', '1963.26', 'Tue, 05 Aug 2008 02:53:05', '733259.12020675140')
(15462, '98.37', '1955.64', 'Tue, 05 Aug 2008 02:53:08', '733259.12024138507')
(15463, '98.60', '1959.58', 'Tue, 05 Aug 2008 02:53:11', '733259.12027619092')
(15464, '98.37', '1962.28', 'Tue, 05 Aug 2008 02:53:14', '733259.12031082727')
(15465, '98.60', '1955.16', 'Tue, 05 Aug 2008 02:53:17', '733259.12034562894')
(15466, '98.60', '1955.89', 'Tue, 05 Aug 2008 02:53:20', '733259.12038026273')
(15467, '98.60', '1960.32', 'Tue, 05 Aug 2008 02:53:23', '733259.12041506870')
(15468, '98.37', '1954.90', 'Tue, 05 Aug 2008 02:53:26', '733259.12044969201')
(15469, '98.60', '1953.70', 'Tue, 05 Aug 2008 02:53:29', '733259.12048450729')
(15470, '98.37', '1958.59', 'Tue, 05 Aug 2008 02:53:32', '733259.12051912840')
(15471, '98.37', '1954.90', 'Tue, 05 Aug 2008 02:53:35', '733259.12055394868')
(15472, '98.37', '1952.71', 'Tue, 05 Aug 2008 02:53:38', '733259.12058856757')
(15473, '98.60', '1955.16', 'Tue, 05 Aug 2008 02:53:41', '733259.12062338565')
(15474, '98.60', '1958.11', 'Tue, 05 Aug 2008 02:53:44', '733259.12065800873')
(15475, '98.37', '1952.71', 'Tue, 05 Aug 2008 02:53:47', '733259.12069282681')
(15476, '98.60', '1951.48', 'Tue, 05 Aug 2008 02:53:50', '733259.12072744581')
(15477, '98.37', '1958.59', 'Tue, 05 Aug 2008 02:53:53', '733259.12076226389')
(15478, '98.37', '1954.90', 'Tue, 05 Aug 2008 02:53:56', '733259.12079707067')
(15479, '98.37', '1950.49', 'Tue, 05 Aug 2008 02:53:59', '733259.12083170353')
(15480, '98.37', '1954.90', 'Tue, 05 Aug 2008 02:54:02', '733259.12086650904')
(15481, '98.37', '1957.12', 'Tue, 05 Aug 2008 02:54:05', '733259.12090132816')
(15482, '98.60', '1950.01', 'Tue, 05 Aug 2008 02:54:08', '733259.12093594810')
(15483, '98.60', '1950.01', 'Tue, 05 Aug 2008 02:54:11', '733259.12097076606')
(15484, '98.37', '1952.71', 'Tue, 05 Aug 2008 02:54:14', '733259.12100538774')
(15485, '98.37', '1954.18', 'Tue, 05 Aug 2008 02:54:17', '733259.12104020675')
(15486, '98.60', '1950.01', 'Tue, 05 Aug 2008 02:54:20', '733259.12107482762')
(15487, '98.37', '1947.56', 'Tue, 05 Aug 2008 02:54:23', '733259.12110964418')
(15488, '98.37', '1954.90', 'Tue, 05 Aug 2008 02:54:26', '733259.12114426622')
(15489, '98.37', '1952.71', 'Tue, 05 Aug 2008 02:54:29', '733259.12117908394')
(15490, '98.37', '1948.30', 'Tue, 05 Aug 2008 02:54:32', '733259.12121370551')
(15491, '98.37', '1949.77', 'Tue, 05 Aug 2008 02:54:35', '733259.12124851125')
(15492, '98.37', '1953.45', 'Tue, 05 Aug 2008 02:54:38', '733259.12128314620')
(15493, '98.37', '1952.71', 'Tue, 05 Aug 2008 02:54:41', '733259.12131795019')
(15494, '98.37', '1946.08', 'Tue, 05 Aug 2008 02:54:44', '733259.12135258375')
(15495, '98.37', '1946.82', 'Tue, 05 Aug 2008 02:54:47', '733259.12138739054')
(15496, '98.37', '1949.77', 'Tue, 05 Aug 2008 02:54:50', '733259.12142202246')
(15497, '98.60', '1949.27', 'Tue, 05 Aug 2008 02:54:53', '733259.12145682785')
(15498, '98.37', '1945.35', 'Tue, 05 Aug 2008 02:54:56', '733259.12149146071')
(15499, '98.37', '1944.63', 'Tue, 05 Aug 2008 02:54:59', '733259.12152626715')
(15500, '98.60', '1950.75', 'Tue, 05 Aug 2008 02:55:02', '733259.12156090047')
(15501, '98.37', '1949.77', 'Tue, 05 Aug 2008 02:55:05', '733259.12159570644')
(15502, '98.60', '1947.07', 'Tue, 05 Aug 2008 02:55:08', '733259.12163052557')
(15503, '98.37', '1943.15', 'Tue, 05 Aug 2008 02:55:11', '733259.12166514597')
(15504, '98.37', '1945.35', 'Tue, 05 Aug 2008 02:55:14', '733259.12169996381')
(15505, '98.37', '1948.30', 'Tue, 05 Aug 2008 02:55:17', '733259.12173458457')
(15506, '98.37', '1946.08', 'Tue, 05 Aug 2008 02:55:20', '733259.12176940369')
(15507, '98.37', '1942.41', 'Tue, 05 Aug 2008 02:55:23', '733259.12180402572')
(15508, '98.60', '1945.60', 'Tue, 05 Aug 2008 02:55:26', '733259.12183884229')
(15509, '98.37', '1947.56', 'Tue, 05 Aug 2008 02:55:29', '733259.12187346281')
(15510, '98.37', '1947.56', 'Tue, 05 Aug 2008 02:55:32', '733259.12190828356')
(15511, '98.60', '1945.60', 'Tue, 05 Aug 2008 02:55:35', '733259.12194290152')
(15512, '98.37', '1940.95', 'Tue, 05 Aug 2008 02:55:38', '733259.12197772088')
(15513, '98.37', '1943.15', 'Tue, 05 Aug 2008 02:55:41', '733259.12201252778')
(15514, '98.37', '1946.08', 'Tue, 05 Aug 2008 02:55:44', '733259.12204714806')
(15515, '98.37', '1943.15', 'Tue, 05 Aug 2008 02:55:47', '733259.12208196486')
(15516, '98.60', '1939.73', 'Tue, 05 Aug 2008 02:55:50', '733259.12211658619')
(15517, '98.37', '1943.15', 'Tue, 05 Aug 2008 02:55:53', '733259.12215140578')
(15518, '98.37', '1945.35', 'Tue, 05 Aug 2008 02:55:56', '733259.12218602619')
(15519, '98.37', '1944.63', 'Tue, 05 Aug 2008 02:55:59', '733259.12222084333')
(15520, '98.37', '1938.02', 'Tue, 05 Aug 2008 02:56:02', '733259.12225546467')
(15521, '98.37', '1938.74', 'Tue, 05 Aug 2008 02:56:05', '733259.12229028333')
(15522, '98.37', '1941.69', 'Tue, 05 Aug 2008 02:56:08', '733259.12232490350')
(15523, '98.37', '1940.95', 'Tue, 05 Aug 2008 02:56:11', '733259.12235972180')
(15524, '98.37', '1937.28', 'Tue, 05 Aug 2008 02:56:14', '733259.12239434337')
(15525, '98.37', '1936.54', 'Tue, 05 Aug 2008 02:56:17', '733259.12242916133')
(15526, '98.37', '1943.15', 'Tue, 05 Aug 2008 02:56:20', '733259.12246378139')
(15527, '98.37', '1940.95', 'Tue, 05 Aug 2008 02:56:23', '733259.12249859993')
(15528, '98.37', '1936.54', 'Tue, 05 Aug 2008 02:56:26', '733259.12253322103')
(15529, '98.37', '1939.48', 'Tue, 05 Aug 2008 02:56:29', '733259.12256803853')
(15530, '98.37', '1941.69', 'Tue, 05 Aug 2008 02:56:32', '733259.12260265974')
(15531, '98.37', '1938.74', 'Tue, 05 Aug 2008 02:56:35', '733259.12263747782')
(15532, '98.37', '1935.81', 'Tue, 05 Aug 2008 02:56:38', '733259.12267209939')
(15533, '98.37', '1938.74', 'Tue, 05 Aug 2008 02:56:41', '733259.12270691665')
(15534, '98.37', '1940.95', 'Tue, 05 Aug 2008 02:56:44', '733259.12274153798')
(15535, '98.37', '1933.61', 'Tue, 05 Aug 2008 02:56:47', '733259.12277635792')
(15536, '98.37', '1933.61', 'Tue, 05 Aug 2008 02:56:50', '733259.12281097751')
(15537, '98.37', '1937.28', 'Tue, 05 Aug 2008 02:56:53', '733259.12284579512')
(15538, '98.37', '1936.54', 'Tue, 05 Aug 2008 02:56:56', '733259.12288041611')
(15539, '98.37', '1932.89', 'Tue, 05 Aug 2008 02:56:59', '733259.12291522394')
(15540, '98.37', '1932.89', 'Tue, 05 Aug 2008 02:57:02', '733259.12294985552')
(15541, '98.37', '1938.74', 'Tue, 05 Aug 2008 02:57:05', '733259.12298466277')
(15542, '98.37', '1935.81', 'Tue, 05 Aug 2008 02:57:08', '733259.12301948084')
(15543, '98.37', '1931.41', 'Tue, 05 Aug 2008 02:57:11', '733259.12305410276')
(15544, '98.37', '1936.54', 'Tue, 05 Aug 2008 02:57:14', '733259.12308891851')
(15545, '98.37', '1937.28', 'Tue, 05 Aug 2008 02:57:17', '733259.12312354019')
(15546, '98.37', '1934.35', 'Tue, 05 Aug 2008 02:57:20', '733259.12315836665')
(15547, '98.37', '1931.41', 'Tue, 05 Aug 2008 02:57:23', '733259.12319297914')
(15548, '98.60', '1935.34', 'Tue, 05 Aug 2008 02:57:26', '733259.12322779652')
(15549, '98.37', '1936.54', 'Tue, 05 Aug 2008 02:57:29', '733259.12326241797')
(15550, '98.37', '1929.22', 'Tue, 05 Aug 2008 02:57:32', '733259.12329723663')
(15551, '98.37', '1929.96', 'Tue, 05 Aug 2008 02:57:35', '733259.12333185680')
(15552, '98.37', '1933.61', 'Tue, 05 Aug 2008 02:57:38', '733259.12336667546')
(15553, '98.37', '1929.96', 'Tue, 05 Aug 2008 02:57:41', '733259.12340129656')
(15554, '98.37', '1927.74', 'Tue, 05 Aug 2008 02:57:44', '733259.12343611603')
(15555, '98.37', '1929.96', 'Tue, 05 Aug 2008 02:57:47', '733259.12347073527')
(15556, '98.37', '1932.15', 'Tue, 05 Aug 2008 02:57:50', '733259.12350555439')
(15557, '98.37', '1928.48', 'Tue, 05 Aug 2008 02:57:53', '733259.12354036048')
(15558, '98.37', '1931.41', 'Tue, 05 Aug 2008 02:57:56', '733259.12357498228')
(15559, '98.37', '1932.89', 'Tue, 05 Aug 2008 02:57:59', '733259.12360979896')
(15560, '98.37', '1930.68', 'Tue, 05 Aug 2008 02:58:02', '733259.12364442030')
(15561, '98.37', '1927.02', 'Tue, 05 Aug 2008 02:58:05', '733259.12367923756')
(15562, '98.37', '1931.41', 'Tue, 05 Aug 2008 02:58:08', '733259.12371385924')
(15563, '98.37', '1930.68', 'Tue, 05 Aug 2008 02:58:11', '733259.12374867662')
(15564, '98.37', '1924.83', 'Tue, 05 Aug 2008 02:58:14', '733259.12378329900')
(15565, '98.37', '1929.22', 'Tue, 05 Aug 2008 02:58:17', '733259.12381811650')
(15566, '98.37', '1930.68', 'Tue, 05 Aug 2008 02:58:20', '733259.12385273736')
(15567, '98.37', '1924.09', 'Tue, 05 Aug 2008 02:58:23', '733259.12388755474')
(15568, '98.37', '1927.02', 'Tue, 05 Aug 2008 02:58:26', '733259.12392217759')
(15569, '98.37', '1929.96', 'Tue, 05 Aug 2008 02:58:29', '733259.12395699380')
(15570, '98.37', '1922.63', 'Tue, 05 Aug 2008 02:58:32', '733259.12399161642')
(15571, '98.37', '1926.28', 'Tue, 05 Aug 2008 02:58:35', '733259.12402643356')
(15572, '98.37', '1928.48', 'Tue, 05 Aug 2008 02:58:38', '733259.12406105571')
(15573, '98.37', '1921.17', 'Tue, 05 Aug 2008 02:58:41', '733259.12409587216')
(15574, '98.37', '1924.83', 'Tue, 05 Aug 2008 02:58:44', '733259.12413049454')
(15575, '98.37', '1928.48', 'Tue, 05 Aug 2008 02:58:47', '733259.12416549656')
(15576, '98.37', '1921.17', 'Tue, 05 Aug 2008 02:58:50', '733259.12420011859')
(15577, '98.37', '1924.83', 'Tue, 05 Aug 2008 02:58:53', '733259.12423493527')
(15578, '98.37', '1927.74', 'Tue, 05 Aug 2008 02:58:56', '733259.12426955788')
(15579, '98.37', '1920.43', 'Tue, 05 Aug 2008 02:58:59', '733259.12430437421')
(15580, '98.37', '1923.37', 'Tue, 05 Aug 2008 02:59:02', '733259.12433899613')
(15581, '98.37', '1923.37', 'Tue, 05 Aug 2008 02:59:05', '733259.12437380268')
(15582, '98.37', '1919.70', 'Tue, 05 Aug 2008 02:59:08', '733259.12440843706')
(15583, '98.37', '1922.63', 'Tue, 05 Aug 2008 02:59:11', '733259.12444324326')
(15584, '98.37', '1925.55', 'Tue, 05 Aug 2008 02:59:14', '733259.12447787449')
(15585, '98.37', '1918.98', 'Tue, 05 Aug 2008 02:59:17', '733259.12451268046')
(15586, '98.37', '1921.89', 'Tue, 05 Aug 2008 02:59:20', '733259.12454731390')
(15587, '98.37', '1921.17', 'Tue, 05 Aug 2008 02:59:23', '733259.12458211917')
(15588, '98.37', '1917.50', 'Tue, 05 Aug 2008 02:59:26', '733259.12461675308')
(15589, '98.37', '1921.89', 'Tue, 05 Aug 2008 02:59:29', '733259.12465155858')
(15590, '98.37', '1923.37', 'Tue, 05 Aug 2008 02:59:32', '733259.12468619132')
(15591, '98.37', '1916.78', 'Tue, 05 Aug 2008 02:59:35', '733259.12472099694')
(15592, '98.37', '1921.89', 'Tue, 05 Aug 2008 02:59:38', '733259.12475563074')
(15593, '98.37', '1917.50', 'Tue, 05 Aug 2008 02:59:41', '733259.12479043670')
(15594, '98.37', '1916.78', 'Tue, 05 Aug 2008 02:59:44', '733259.12482507166')
(15595, '98.37', '1921.17', 'Tue, 05 Aug 2008 02:59:47', '733259.12485987542')
(15596, '98.37', '1921.17', 'Tue, 05 Aug 2008 02:59:50', '733259.12489450956')
(15597, '98.37', '1915.32', 'Tue, 05 Aug 2008 02:59:53', '733259.12492931448')
(15598, '98.37', '1919.70', 'Tue, 05 Aug 2008 02:59:56', '733259.12496394780')
(15599, '98.37', '1916.04', 'Tue, 05 Aug 2008 02:59:59', '733259.12499875412')
(15600, '98.37', '1914.58', 'Tue, 05 Aug 2008 03:00:02', '733259.12503338745')
(15601, '98.37', '1918.98', 'Tue, 05 Aug 2008 03:00:05', '733259.12506819272')
(15602, '98.37', '1916.04', 'Tue, 05 Aug 2008 03:00:08', '733259.12510299974')
(15603, '98.37', '1913.85', 'Tue, 05 Aug 2008 03:00:11', '733259.12513763236')
(15604, '98.37', '1916.78', 'Tue, 05 Aug 2008 03:00:14', '733259.12517243961')
(15605, '98.37', '1916.04', 'Tue, 05 Aug 2008 03:00:17', '733259.12520707061')
(15606, '98.37', '1912.39', 'Tue, 05 Aug 2008 03:00:20', '733259.12524187809')
(15607, '98.37', '1914.58', 'Tue, 05 Aug 2008 03:00:23', '733259.12527651351')
(15608, '98.15', '1916.55', 'Tue, 05 Aug 2008 03:00:26', '733259.12531131657')
(15609, '98.37', '1912.39', 'Tue, 05 Aug 2008 03:00:29', '733259.12534594873')
(15610, '98.37', '1911.67', 'Tue, 05 Aug 2008 03:00:32', '733259.12538075610')
(15611, '98.37', '1916.04', 'Tue, 05 Aug 2008 03:00:35', '733259.12541539012')
(15612, '98.37', '1911.67', 'Tue, 05 Aug 2008 03:00:38', '733259.12545019493')
(15613, '98.37', '1910.93', 'Tue, 05 Aug 2008 03:00:41', '733259.12548482709')
(15614, '98.37', '1916.04', 'Tue, 05 Aug 2008 03:00:44', '733259.12551963469')
(15615, '98.37', '1910.93', 'Tue, 05 Aug 2008 03:00:47', '733259.12555426685')
(15616, '98.37', '1910.19', 'Tue, 05 Aug 2008 03:00:50', '733259.12558907364')
(15617, '98.37', '1915.32', 'Tue, 05 Aug 2008 03:00:53', '733259.12562370545')
(15618, '98.37', '1909.47', 'Tue, 05 Aug 2008 03:00:56', '733259.12565851270')
(15619, '98.37', '1910.19', 'Tue, 05 Aug 2008 03:00:59', '733259.12569314451')
(15620, '98.37', '1913.85', 'Tue, 05 Aug 2008 03:01:02', '733259.12572795188')
(15621, '98.37', '1908.73', 'Tue, 05 Aug 2008 03:01:05', '733259.12576276949')
(15622, '98.15', '1909.24', 'Tue, 05 Aug 2008 03:01:08', '733259.12579739245')
(15623, '98.37', '1913.13', 'Tue, 05 Aug 2008 03:01:11', '733259.12583220750')
(15624, '98.37', '1908.01', 'Tue, 05 Aug 2008 03:01:14', '733259.12586682930')
(15625, '98.37', '1908.73', 'Tue, 05 Aug 2008 03:01:17', '733259.12590163725')
(15626, '98.37', '1911.67', 'Tue, 05 Aug 2008 03:01:20', '733259.12593626848')
(15627, '98.37', '1906.56', 'Tue, 05 Aug 2008 03:01:23', '733259.12597107422')
(15628, '98.37', '1908.01', 'Tue, 05 Aug 2008 03:01:26', '733259.12600570836')
(15629, '98.37', '1910.19', 'Tue, 05 Aug 2008 03:01:29', '733259.12604051514')
(15630, '98.37', '1905.08', 'Tue, 05 Aug 2008 03:01:32', '733259.12607514649')
(15631, '98.37', '1907.28', 'Tue, 05 Aug 2008 03:01:35', '733259.12610995269')
(15632, '98.37', '1910.19', 'Tue, 05 Aug 2008 03:01:38', '733259.12614458671')
(15633, '98.37', '1905.08', 'Tue, 05 Aug 2008 03:01:41', '733259.12617939257')
(15634, '98.37', '1906.56', 'Tue, 05 Aug 2008 03:01:44', '733259.12621402496')
(15635, '98.37', '1908.73', 'Tue, 05 Aug 2008 03:01:47', '733259.12624883128')
(15636, '98.37', '1903.62', 'Tue, 05 Aug 2008 03:01:50', '733259.12628346623')
(15637, '98.37', '1905.82', 'Tue, 05 Aug 2008 03:01:53', '733259.12631826929')
(15638, '98.37', '1907.28', 'Tue, 05 Aug 2008 03:01:56', '733259.12635290320')
(15639, '98.37', '1902.16', 'Tue, 05 Aug 2008 03:01:59', '733259.12638771033')
(15640, '98.37', '1905.82', 'Tue, 05 Aug 2008 03:02:02', '733259.12642234273')
(15641, '98.37', '1905.08', 'Tue, 05 Aug 2008 03:02:05', '733259.12645714765')
(15642, '98.15', '1901.93', 'Tue, 05 Aug 2008 03:02:08', '733259.12649196642')
(15643, '98.37', '1905.08', 'Tue, 05 Aug 2008 03:02:11', '733259.12652658741')
(15644, '98.37', '1905.08', 'Tue, 05 Aug 2008 03:02:14', '733259.12656140747')
(15645, '98.37', '1901.44', 'Tue, 05 Aug 2008 03:02:17', '733259.12659602636')
(15646, '98.37', '1907.28', 'Tue, 05 Aug 2008 03:02:20', '733259.12663084478')
(15647, '98.37', '1905.82', 'Tue, 05 Aug 2008 03:02:23', '733259.12666546542')
(15648, '98.15', '1900.49', 'Tue, 05 Aug 2008 03:02:26', '733259.12670027209')
(15649, '98.15', '1900.49', 'Tue, 05 Aug 2008 03:02:29', '733259.12673490425')
(15650, '98.37', '1906.56', 'Tue, 05 Aug 2008 03:02:32', '733259.12676971208')
(15651, '98.37', '1902.16', 'Tue, 05 Aug 2008 03:02:35', '733259.12680434412')
(15652, '98.37', '1901.44', 'Tue, 05 Aug 2008 03:02:38', '733259.12683915067')
(15653, '98.37', '1905.08', 'Tue, 05 Aug 2008 03:02:41', '733259.12687396747')
(15654, '98.37', '1903.62', 'Tue, 05 Aug 2008 03:02:44', '733259.12690859078')
(15655, '98.15', '1899.75', 'Tue, 05 Aug 2008 03:02:47', '733259.12694340735')
(15656, '98.37', '1903.62', 'Tue, 05 Aug 2008 03:02:50', '733259.12697802857')
(15657, '98.37', '1903.62', 'Tue, 05 Aug 2008 03:02:53', '733259.12701284746')
(15658, '98.37', '1897.79', 'Tue, 05 Aug 2008 03:02:56', '733259.12704747706')
(15659, '98.37', '1901.44', 'Tue, 05 Aug 2008 03:02:59', '733259.12708228466')
(15660, '98.37', '1902.90', 'Tue, 05 Aug 2008 03:03:02', '733259.12711690681')
(15661, '98.37', '1896.33', 'Tue, 05 Aug 2008 03:03:05', '733259.12715172442')
(15662, '98.37', '1900.71', 'Tue, 05 Aug 2008 03:03:08', '733259.12718634761')
(15663, '98.37', '1902.90', 'Tue, 05 Aug 2008 03:03:11', '733259.12722116313')
(15664, '98.15', '1895.38', 'Tue, 05 Aug 2008 03:03:14', '733259.12725578481')
(15665, '98.37', '1898.53', 'Tue, 05 Aug 2008 03:03:17', '733259.12729060405')
(15666, '98.37', '1901.44', 'Tue, 05 Aug 2008 03:03:20', '733259.12732522388')
(15667, '98.37', '1894.87', 'Tue, 05 Aug 2008 03:03:23', '733259.12736004125')
(15668, '98.37', '1896.33', 'Tue, 05 Aug 2008 03:03:26', '733259.12739466422')
(15669, '98.37', '1899.99', 'Tue, 05 Aug 2008 03:03:29', '733259.12742948241')
(15670, '98.37', '1894.87', 'Tue, 05 Aug 2008 03:03:32', '733259.12746410165')
(15671, '98.37', '1894.87', 'Tue, 05 Aug 2008 03:03:35', '733259.12749891949')
(15672, '98.15', '1898.29', 'Tue, 05 Aug 2008 03:03:38', '733259.12753372686')
(15673, '98.37', '1894.87', 'Tue, 05 Aug 2008 03:03:41', '733259.12756834691')
(15674, '98.37', '1892.70', 'Tue, 05 Aug 2008 03:03:44', '733259.12760316534')
(15675, '98.15', '1896.10', 'Tue, 05 Aug 2008 03:03:47', '733259.12763778609')
(15676, '98.37', '1896.33', 'Tue, 05 Aug 2008 03:03:50', '733259.12767260417')
(15677, '98.37', '1892.70', 'Tue, 05 Aug 2008 03:03:53', '733259.12770722480')
(15678, '98.37', '1892.70', 'Tue, 05 Aug 2008 03:03:56', '733259.12774204381')
(15679, '98.37', '1897.07', 'Tue, 05 Aug 2008 03:03:59', '733259.12777666596')
(15680, '98.37', '1893.42', 'Tue, 05 Aug 2008 03:04:02', '733259.12781148253')
(15681, '98.37', '1891.24', 'Tue, 05 Aug 2008 03:04:05', '733259.12784610316')
(15682, '98.37', '1897.07', 'Tue, 05 Aug 2008 03:04:08', '733259.12788092229')
(15683, '98.15', '1894.66', 'Tue, 05 Aug 2008 03:04:11', '733259.12791572802')
(15684, '98.15', '1890.28', 'Tue, 05 Aug 2008 03:04:14', '733259.12795036123')
(15685, '98.15', '1894.66', 'Tue, 05 Aug 2008 03:04:17', '733259.12798516627')
(15686, '98.15', '1895.38', 'Tue, 05 Aug 2008 03:04:20', '733259.12801979994')
(15687, '98.37', '1889.78', 'Tue, 05 Aug 2008 03:04:23', '733259.12805460521')
(15688, '98.15', '1890.28', 'Tue, 05 Aug 2008 03:04:26', '733259.12808923866')
(15689, '98.15', '1893.20', 'Tue, 05 Aug 2008 03:04:29', '733259.12812404439')
(15690, '98.37', '1894.87', 'Tue, 05 Aug 2008 03:04:32', '733259.12815867877')
(15691, '98.15', '1888.11', 'Tue, 05 Aug 2008 03:04:35', '733259.12819348369')
(15692, '98.37', '1889.78', 'Tue, 05 Aug 2008 03:04:38', '733259.12822811701')
(15693, '98.15', '1892.46', 'Tue, 05 Aug 2008 03:04:41', '733259.12826292263')
(15694, '98.15', '1889.55', 'Tue, 05 Aug 2008 03:04:44', '733259.12829754455')
(15695, '98.15', '1886.65', 'Tue, 05 Aug 2008 03:04:47', '733259.12833236228')
(15696, '98.15', '1888.11', 'Tue, 05 Aug 2008 03:04:50', '733259.12836698466')
(15697, '98.15', '1892.46', 'Tue, 05 Aug 2008 03:04:53', '733259.12840180309')
(15698, '98.15', '1888.83', 'Tue, 05 Aug 2008 03:04:56', '733259.12843642279')
(15699, '98.37', '1887.60', 'Tue, 05 Aug 2008 03:04:59', '733259.12847124110')
(15700, '98.15', '1891.00', 'Tue, 05 Aug 2008 03:05:02', '733259.12850586441')
(15701, '98.15', '1891.74', 'Tue, 05 Aug 2008 03:05:05', '733259.12854067935')
(15702, '98.15', '1888.83', 'Tue, 05 Aug 2008 03:05:08', '733259.12857530045')
(15703, '98.15', '1885.91', 'Tue, 05 Aug 2008 03:05:11', '733259.12861011806')
(15704, '98.15', '1888.11', 'Tue, 05 Aug 2008 03:05:14', '733259.12864474044')
(15705, '98.15', '1886.65', 'Tue, 05 Aug 2008 03:05:17', '733259.12867955724')
(15706, '98.15', '1883.73', 'Tue, 05 Aug 2008 03:05:20', '733259.12871417927')
(15707, '98.15', '1884.45', 'Tue, 05 Aug 2008 03:05:23', '733259.12874899700')
(15708, '98.15', '1889.55', 'Tue, 05 Aug 2008 03:05:26', '733259.12878361973')
(15709, '98.37', '1886.14', 'Tue, 05 Aug 2008 03:05:29', '733259.12881843664')
(15710, '98.15', '1882.27', 'Tue, 05 Aug 2008 03:05:32', '733259.12885305728')
(15711, '98.15', '1888.11', 'Tue, 05 Aug 2008 03:05:35', '733259.12888787559')
(15712, '98.15', '1887.37', 'Tue, 05 Aug 2008 03:05:38', '733259.12892249692')
(15713, '98.15', '1883.73', 'Tue, 05 Aug 2008 03:05:41', '733259.12895731395')
(15714, '98.15', '1885.19', 'Tue, 05 Aug 2008 03:05:44', '733259.12899212085')
(15715, '98.37', '1887.60', 'Tue, 05 Aug 2008 03:05:47', '733259.12902675371')
(15716, '98.15', '1885.19', 'Tue, 05 Aug 2008 03:05:50', '733259.12906155945')
(15717, '98.15', '1881.55', 'Tue, 05 Aug 2008 03:05:53', '733259.12909618055')
(15718, '98.15', '1885.19', 'Tue, 05 Aug 2008 03:05:56', '733259.12913099909')
(15719, '98.15', '1885.91', 'Tue, 05 Aug 2008 03:05:59', '733259.12916563579')
(15720, '98.15', '1880.10', 'Tue, 05 Aug 2008 03:06:02', '733259.12920043746')
(15721, '98.15', '1883.01', 'Tue, 05 Aug 2008 03:06:05', '733259.12923505832')
(15722, '98.15', '1885.19', 'Tue, 05 Aug 2008 03:06:08', '733259.12926987757')
(15723, '98.15', '1879.38', 'Tue, 05 Aug 2008 03:06:11', '733259.12930449750')
(15724, '98.15', '1880.10', 'Tue, 05 Aug 2008 03:06:14', '733259.12933931663')
(15725, '98.15', '1883.73', 'Tue, 05 Aug 2008 03:06:17', '733259.12937393680')
(15726, '98.15', '1879.38', 'Tue, 05 Aug 2008 03:06:20', '733259.12940875581')
(15727, '98.15', '1878.64', 'Tue, 05 Aug 2008 03:06:23', '733259.12944337551')
(15728, '98.15', '1882.27', 'Tue, 05 Aug 2008 03:06:26', '733259.12947819452')
(15729, '98.15', '1879.38', 'Tue, 05 Aug 2008 03:06:29', '733259.12951300154')
