Log Date and Time Wed, 03 Dec 2008 14:28:11
Ambient Kiln Date Date2Num

(0, '58.77', '277.48', 'Tue, 02 Dec 2008 14:08:28', '733378.58922143898')
(24005, '61.02', '623.70', 'Wed, 03 Dec 2008 10:08:46', '733379.42276102293')
(24006, '61.02', '623.70', 'Wed, 03 Dec 2008 10:08:49', '733379.42279564461')
(24007, '61.02', '624.38', 'Wed, 03 Dec 2008 10:08:52', '733379.42283046199')
(24008, '61.02', '624.38', 'Wed, 03 Dec 2008 10:08:55', '733379.42286508391')
(24009, '61.02', '624.38', 'Wed, 03 Dec 2008 10:08:58', '733379.42289990117')
(24010, '61.02', '624.38', 'Wed, 03 Dec 2008 10:09:01', '733379.42293452297')
(24011, '61.02', '623.70', 'Wed, 03 Dec 2008 10:09:04', '733379.42296934023')
(24012, '61.02', '623.70', 'Wed, 03 Dec 2008 10:09:07', '733379.42300396203')
(24013, '61.02', '623.70', 'Wed, 03 Dec 2008 10:09:10', '733379.42303877941')
(24014, '61.02', '623.70', 'Wed, 03 Dec 2008 10:09:13', '733379.42307340121')
(24015, '61.02', '623.70', 'Wed, 03 Dec 2008 10:09:16', '733379.42310821870')
(24016, '61.02', '623.01', 'Wed, 03 Dec 2008 10:09:19', '733379.42314283992')
(24017, '61.02', '623.01', 'Wed, 03 Dec 2008 10:09:22', '733379.42317764566')
(24018, '61.02', '622.35', 'Wed, 03 Dec 2008 10:09:25', '733379.42321227922')
(24019, '61.02', '622.35', 'Wed, 03 Dec 2008 10:09:28', '733379.42324708472')
(24020, '61.02', '622.35', 'Wed, 03 Dec 2008 10:09:31', '733379.42328171746')
(24021, '61.02', '622.35', 'Wed, 03 Dec 2008 10:09:34', '733379.42331652390')
(24022, '61.02', '623.01', 'Wed, 03 Dec 2008 10:09:37', '733379.42335115664')
(24023, '61.02', '621.66', 'Wed, 03 Dec 2008 10:09:40', '733379.42338596308')
(24024, '61.02', '622.35', 'Wed, 03 Dec 2008 10:09:43', '733379.42342059570')
(24025, '61.02', '622.35', 'Wed, 03 Dec 2008 10:09:46', '733379.42345540237')
(24026, '61.02', '622.35', 'Wed, 03 Dec 2008 10:09:49', '733379.42349003500')
(24027, '61.02', '623.01', 'Wed, 03 Dec 2008 10:09:52', '733379.42352484132')
(24028, '61.02', '622.35', 'Wed, 03 Dec 2008 10:09:55', '733379.42355947429')
(24029, '61.02', '623.01', 'Wed, 03 Dec 2008 10:09:58', '733379.42359428026')
(24030, '61.02', '622.35', 'Wed, 03 Dec 2008 10:10:01', '733379.42362909904')
(24031, '61.02', '623.01', 'Wed, 03 Dec 2008 10:10:04', '733379.42366371921')
(24032, '61.02', '623.01', 'Wed, 03 Dec 2008 10:10:07', '733379.42369853775')
(24033, '61.02', '623.01', 'Wed, 03 Dec 2008 10:10:10', '733379.42373315839')
(24034, '61.02', '621.66', 'Wed, 03 Dec 2008 10:10:13', '733379.42376797681')
(24035, '61.02', '621.66', 'Wed, 03 Dec 2008 10:10:16', '733379.42380259745')
(24036, '61.02', '622.35', 'Wed, 03 Dec 2008 10:10:19', '733379.42383740435')
(24037, '60.80', '621.45', 'Wed, 03 Dec 2008 10:10:22', '733379.42387203639')
(24038, '61.02', '621.66', 'Wed, 03 Dec 2008 10:10:25', '733379.42390684376')
(24039, '60.80', '621.45', 'Wed, 03 Dec 2008 10:10:28', '733379.42394147557')
(24040, '61.02', '622.35', 'Wed, 03 Dec 2008 10:10:31', '733379.42397628271')
(24041, '61.02', '622.35', 'Wed, 03 Dec 2008 10:10:34', '733379.42401091475')
(24042, '60.80', '622.13', 'Wed, 03 Dec 2008 10:10:37', '733379.42404572177')
(24043, '61.02', '621.66', 'Wed, 03 Dec 2008 10:10:40', '733379.42408035405')
(24044, '61.02', '621.66', 'Wed, 03 Dec 2008 10:10:43', '733379.42411516095')
(24045, '61.02', '620.98', 'Wed, 03 Dec 2008 10:10:46', '733379.42414979322')
(24046, '61.02', '621.66', 'Wed, 03 Dec 2008 10:10:49', '733379.42418459966')
(24047, '61.02', '620.98', 'Wed, 03 Dec 2008 10:10:52', '733379.42421923229')
(24048, '61.02', '621.66', 'Wed, 03 Dec 2008 10:10:55', '733379.42425403895')
(24049, '61.02', '621.66', 'Wed, 03 Dec 2008 10:10:58', '733379.42428867077')
(24050, '61.02', '621.66', 'Wed, 03 Dec 2008 10:11:01', '733379.42432347790')
(24051, '61.02', '621.66', 'Wed, 03 Dec 2008 10:11:04', '733379.42435810983')
(24052, '60.80', '620.78', 'Wed, 03 Dec 2008 10:11:07', '733379.42439291696')
(24053, '61.02', '620.98', 'Wed, 03 Dec 2008 10:11:10', '733379.42442754924')
(24054, '61.02', '620.31', 'Wed, 03 Dec 2008 10:11:13', '733379.42446235602')
(24055, '60.80', '620.10', 'Wed, 03 Dec 2008 10:11:16', '733379.42449698842')
(24056, '61.02', '620.98', 'Wed, 03 Dec 2008 10:11:19', '733379.42453179508')
(24057, '61.02', '620.98', 'Wed, 03 Dec 2008 10:11:22', '733379.42456641584')
(24058, '61.02', '620.98', 'Wed, 03 Dec 2008 10:11:25', '733379.42460123461')
(24059, '60.80', '620.78', 'Wed, 03 Dec 2008 10:11:28', '733379.42463585502')
(24060, '60.80', '619.41', 'Wed, 03 Dec 2008 10:11:31', '733379.42467067367')
(24061, '61.02', '620.31', 'Wed, 03 Dec 2008 10:11:34', '733379.42470547953')
(24062, '61.02', '620.31', 'Wed, 03 Dec 2008 10:11:37', '733379.42474011274')
(24063, '61.02', '619.63', 'Wed, 03 Dec 2008 10:11:40', '733379.42477491859')
(24064, '61.02', '620.31', 'Wed, 03 Dec 2008 10:11:43', '733379.42480955133')
(24065, '61.02', '620.98', 'Wed, 03 Dec 2008 10:11:46', '733379.42484435719')
(24066, '61.02', '620.98', 'Wed, 03 Dec 2008 10:11:49', '733379.42487899039')
(24067, '61.02', '619.63', 'Wed, 03 Dec 2008 10:11:52', '733379.42491379613')
(24068, '61.02', '619.63', 'Wed, 03 Dec 2008 10:11:55', '733379.42494842992')
(24069, '61.02', '619.63', 'Wed, 03 Dec 2008 10:11:58', '733379.42498323543')
(24070, '61.02', '620.31', 'Wed, 03 Dec 2008 10:12:01', '733379.42501786875')
(24071, '61.02', '620.31', 'Wed, 03 Dec 2008 10:12:04', '733379.42505267437')
(24072, '61.02', '619.63', 'Wed, 03 Dec 2008 10:12:07', '733379.42508730805')
(24073, '61.02', '619.63', 'Wed, 03 Dec 2008 10:12:10', '733379.42512211390')
(24074, '61.02', '619.63', 'Wed, 03 Dec 2008 10:12:13', '733379.42515674699')
(24075, '60.80', '619.41', 'Wed, 03 Dec 2008 10:12:16', '733379.42519155296')
(24076, '60.80', '619.41', 'Wed, 03 Dec 2008 10:12:19', '733379.42522618629')
(24077, '60.80', '619.41', 'Wed, 03 Dec 2008 10:12:22', '733379.42526099202')
(24078, '60.80', '619.41', 'Wed, 03 Dec 2008 10:12:25', '733379.42529561394')
(24079, '61.02', '619.63', 'Wed, 03 Dec 2008 10:12:28', '733379.42533043073')
(24080, '60.80', '618.75', 'Wed, 03 Dec 2008 10:12:31', '733379.42536505254')
(24081, '61.02', '619.63', 'Wed, 03 Dec 2008 10:12:34', '733379.42539986968')
(24082, '61.02', '619.63', 'Wed, 03 Dec 2008 10:12:37', '733379.42543449148')
(24083, '61.02', '619.63', 'Wed, 03 Dec 2008 10:12:40', '733379.42546930909')
(24084, '60.80', '619.41', 'Wed, 03 Dec 2008 10:12:43', '733379.42550393078')
(24085, '61.02', '618.94', 'Wed, 03 Dec 2008 10:12:46', '733379.42553874815')
(24086, '61.02', '618.28', 'Wed, 03 Dec 2008 10:12:49', '733379.42557336984')
(24087, '61.02', '618.94', 'Wed, 03 Dec 2008 10:12:52', '733379.42560818710')
(24088, '60.80', '618.75', 'Wed, 03 Dec 2008 10:12:55', '733379.42564280925')
(24089, '60.80', '618.75', 'Wed, 03 Dec 2008 10:12:58', '733379.42567762628')
(24090, '61.02', '618.94', 'Wed, 03 Dec 2008 10:13:01', '733379.42571224819')
(24091, '61.02', '618.28', 'Wed, 03 Dec 2008 10:13:04', '733379.42574706534')
(24092, '61.02', '618.94', 'Wed, 03 Dec 2008 10:13:07', '733379.42578187259')
(24093, '61.02', '618.28', 'Wed, 03 Dec 2008 10:13:10', '733379.42581650475')
(24094, '60.80', '618.75', 'Wed, 03 Dec 2008 10:13:13', '733379.42585131107')
(24095, '61.02', '618.28', 'Wed, 03 Dec 2008 10:13:16', '733379.42588594358')
(24096, '61.02', '618.28', 'Wed, 03 Dec 2008 10:13:19', '733379.42592074967')
(24097, '61.02', '618.28', 'Wed, 03 Dec 2008 10:13:22', '733379.42595538229')
(24098, '61.02', '618.28', 'Wed, 03 Dec 2008 10:13:25', '733379.42599018884')
(24099, '60.80', '618.75', 'Wed, 03 Dec 2008 10:13:28', '733379.42602480983')
(24100, '61.02', '618.28', 'Wed, 03 Dec 2008 10:13:31', '733379.42605962802')
(24101, '61.02', '618.28', 'Wed, 03 Dec 2008 10:13:34', '733379.42609424912')
(24102, '61.02', '617.59', 'Wed, 03 Dec 2008 10:13:37', '733379.42612906708')
(24103, '61.02', '617.59', 'Wed, 03 Dec 2008 10:13:40', '733379.42616368842')
(24104, '61.02', '617.59', 'Wed, 03 Dec 2008 10:13:43', '733379.42619850626')
(24105, '60.80', '618.06', 'Wed, 03 Dec 2008 10:13:46', '733379.42623312748')
(24106, '60.80', '618.06', 'Wed, 03 Dec 2008 10:13:49', '733379.42626794567')
(24107, '61.02', '617.59', 'Wed, 03 Dec 2008 10:13:52', '733379.42630256666')
(24108, '61.02', '617.59', 'Wed, 03 Dec 2008 10:13:55', '733379.42633738497')
(24109, '61.02', '617.59', 'Wed, 03 Dec 2008 10:13:58', '733379.42637200514')
(24110, '61.02', '618.28', 'Wed, 03 Dec 2008 10:14:01', '733379.42640682322')
(24111, '61.02', '617.59', 'Wed, 03 Dec 2008 10:14:04', '733379.42644144432')
(24112, '61.02', '617.59', 'Wed, 03 Dec 2008 10:14:07', '733379.42647626228')
(24113, '60.80', '617.38', 'Wed, 03 Dec 2008 10:14:10', '733379.42651088350')
(24114, '61.02', '617.59', 'Wed, 03 Dec 2008 10:14:13', '733379.42654570134')
(24115, '61.02', '617.59', 'Wed, 03 Dec 2008 10:14:16', '733379.42658032279')
(24116, '60.80', '616.69', 'Wed, 03 Dec 2008 10:14:19', '733379.42661514063')
(24117, '60.80', '616.69', 'Wed, 03 Dec 2008 10:14:22', '733379.42664976162')
(24118, '60.80', '616.69', 'Wed, 03 Dec 2008 10:14:25', '733379.42668456829')
(24119, '61.02', '616.91', 'Wed, 03 Dec 2008 10:14:28', '733379.42671920091')
(24120, '61.02', '616.91', 'Wed, 03 Dec 2008 10:14:31', '733379.42675400770')
(24121, '61.02', '616.91', 'Wed, 03 Dec 2008 10:14:34', '733379.42678863998')
(24122, '60.80', '616.69', 'Wed, 03 Dec 2008 10:14:37', '733379.42682344676')
(24123, '60.80', '616.03', 'Wed, 03 Dec 2008 10:14:40', '733379.42685807939')
(24124, '61.02', '616.91', 'Wed, 03 Dec 2008 10:14:43', '733379.42689288559')
(24125, '61.02', '616.23', 'Wed, 03 Dec 2008 10:14:46', '733379.42692770320')
(24126, '60.80', '616.03', 'Wed, 03 Dec 2008 10:14:49', '733379.42696232430')
(24127, '60.80', '616.03', 'Wed, 03 Dec 2008 10:14:52', '733379.42699714226')
(24128, '61.02', '616.91', 'Wed, 03 Dec 2008 10:14:55', '733379.42703176348')
(24129, '61.02', '616.91', 'Wed, 03 Dec 2008 10:14:58', '733379.42706658121')
(24130, '61.02', '616.91', 'Wed, 03 Dec 2008 10:15:01', '733379.42710120277')
(24131, '60.80', '616.03', 'Wed, 03 Dec 2008 10:15:04', '733379.42713602050')
(24132, '60.80', '616.03', 'Wed, 03 Dec 2008 10:15:07', '733379.42717064160')
(24133, '61.02', '616.91', 'Wed, 03 Dec 2008 10:15:10', '733379.42720545968')
(24134, '61.02', '616.91', 'Wed, 03 Dec 2008 10:15:13', '733379.42724008078')
(24135, '60.80', '616.03', 'Wed, 03 Dec 2008 10:15:16', '733379.42727488733')
(24136, '60.80', '615.34', 'Wed, 03 Dec 2008 10:15:19', '733379.42730952054')
(24137, '60.80', '616.03', 'Wed, 03 Dec 2008 10:15:22', '733379.42734432616')
(24138, '61.02', '616.23', 'Wed, 03 Dec 2008 10:15:25', '733379.42737895984')
(24139, '61.02', '616.23', 'Wed, 03 Dec 2008 10:15:28', '733379.42741376557')
(24140, '60.80', '616.03', 'Wed, 03 Dec 2008 10:15:31', '733379.42744839774')
(24141, '60.80', '615.34', 'Wed, 03 Dec 2008 10:15:34', '733379.42748320452')
(24142, '61.02', '615.56', 'Wed, 03 Dec 2008 10:15:37', '733379.42751783691')
(24143, '61.02', '615.56', 'Wed, 03 Dec 2008 10:15:40', '733379.42755264335')
(24144, '61.02', '615.56', 'Wed, 03 Dec 2008 10:15:43', '733379.42758746119')
(24145, '61.02', '616.23', 'Wed, 03 Dec 2008 10:15:46', '733379.42762208241')
(24146, '60.80', '614.68', 'Wed, 03 Dec 2008 10:15:49', '733379.42765690095')
(24147, '60.80', '616.03', 'Wed, 03 Dec 2008 10:15:52', '733379.42769152159')
(24148, '60.80', '615.34', 'Wed, 03 Dec 2008 10:15:55', '733379.42772634025')
(24149, '61.02', '615.56', 'Wed, 03 Dec 2008 10:15:58', '733379.42776096065')
(24150, '60.80', '614.68', 'Wed, 03 Dec 2008 10:16:01', '733379.42779577931')
(24151, '60.80', '614.68', 'Wed, 03 Dec 2008 10:16:04', '733379.42783039983')
(24152, '60.80', '614.68', 'Wed, 03 Dec 2008 10:16:07', '733379.42786521837')
(24153, '61.02', '615.56', 'Wed, 03 Dec 2008 10:16:10', '733379.42789983901')
(24154, '60.80', '615.34', 'Wed, 03 Dec 2008 10:16:13', '733379.42793465755')
(24155, '60.80', '615.34', 'Wed, 03 Dec 2008 10:16:16', '733379.42796927842')
(24156, '60.80', '614.68', 'Wed, 03 Dec 2008 10:16:19', '733379.42800409673')
(24157, '60.80', '613.99', 'Wed, 03 Dec 2008 10:16:22', '733379.42803871678')
(24158, '60.80', '613.99', 'Wed, 03 Dec 2008 10:16:25', '733379.42807352392')
(24159, '60.80', '615.34', 'Wed, 03 Dec 2008 10:16:28', '733379.42810815584')
(24160, '61.02', '615.56', 'Wed, 03 Dec 2008 10:16:31', '733379.42814296228')
(24161, '60.80', '614.68', 'Wed, 03 Dec 2008 10:16:34', '733379.42817759491')
(24162, '60.80', '613.99', 'Wed, 03 Dec 2008 10:16:37', '733379.42821240146')
(24163, '61.02', '614.88', 'Wed, 03 Dec 2008 10:16:40', '733379.42824703432')
(24164, '60.80', '613.99', 'Wed, 03 Dec 2008 10:16:43', '733379.42828184052')
(24165, '60.80', '614.68', 'Wed, 03 Dec 2008 10:16:46', '733379.42831647350')
(24166, '60.80', '614.68', 'Wed, 03 Dec 2008 10:16:49', '733379.42835128040')
(24167, '60.80', '614.68', 'Wed, 03 Dec 2008 10:16:52', '733379.42838591244')
(24168, '60.80', '613.99', 'Wed, 03 Dec 2008 10:16:55', '733379.42842071969')
(24169, '61.02', '614.88', 'Wed, 03 Dec 2008 10:16:58', '733379.42845535150')
(24170, '60.80', '613.99', 'Wed, 03 Dec 2008 10:17:01', '733379.42849015910')
(24171, '60.80', '613.99', 'Wed, 03 Dec 2008 10:17:04', '733379.42852497590')
(24172, '60.80', '613.99', 'Wed, 03 Dec 2008 10:17:07', '733379.42855959723')
(24173, '60.80', '613.99', 'Wed, 03 Dec 2008 10:17:10', '733379.42859440309')
(24174, '60.80', '613.99', 'Wed, 03 Dec 2008 10:17:13', '733379.42862903629')
(24175, '60.80', '613.99', 'Wed, 03 Dec 2008 10:17:16', '733379.42866384226')
(24176, '60.80', '613.31', 'Wed, 03 Dec 2008 10:17:19', '733379.42869847536')
(24177, '60.80', '613.31', 'Wed, 03 Dec 2008 10:17:22', '733379.42873328121')
(24178, '60.80', '612.63', 'Wed, 03 Dec 2008 10:17:25', '733379.42876791488')
(24179, '60.80', '612.63', 'Wed, 03 Dec 2008 10:17:28', '733379.42880272050')
(24180, '60.80', '612.63', 'Wed, 03 Dec 2008 10:17:31', '733379.42883735313')
(24181, '60.80', '613.31', 'Wed, 03 Dec 2008 10:17:34', '733379.42887215968')
(24182, '60.80', '613.99', 'Wed, 03 Dec 2008 10:17:37', '733379.42890679231')
(24183, '60.80', '613.99', 'Wed, 03 Dec 2008 10:17:40', '733379.42894159886')
(24184, '60.80', '613.99', 'Wed, 03 Dec 2008 10:17:43', '733379.42897623149')
(24185, '60.80', '613.31', 'Wed, 03 Dec 2008 10:17:46', '733379.42901103827')
(24186, '60.80', '613.31', 'Wed, 03 Dec 2008 10:17:49', '733379.42904567125')
(24187, '60.80', '612.63', 'Wed, 03 Dec 2008 10:17:52', '733379.42908047652')
(24188, '60.80', '613.31', 'Wed, 03 Dec 2008 10:17:55', '733379.42911511019')
(24189, '60.80', '612.63', 'Wed, 03 Dec 2008 10:17:58', '733379.42914991570')
(24190, '60.80', '613.31', 'Wed, 03 Dec 2008 10:18:01', '733379.42918454844')
(24191, '60.80', '612.63', 'Wed, 03 Dec 2008 10:18:04', '733379.42921935488')
(24192, '60.80', '612.63', 'Wed, 03 Dec 2008 10:18:07', '733379.42925398750')
(24193, '61.02', '612.84', 'Wed, 03 Dec 2008 10:18:10', '733379.42928879405')
(24194, '60.80', '611.96', 'Wed, 03 Dec 2008 10:18:13', '733379.42932341504')
(24195, '60.80', '611.96', 'Wed, 03 Dec 2008 10:18:16', '733379.42935823323')
(24196, '60.80', '611.96', 'Wed, 03 Dec 2008 10:18:19', '733379.42939285422')
(24197, '61.02', '612.16', 'Wed, 03 Dec 2008 10:18:22', '733379.42942767241')
(24198, '60.80', '611.96', 'Wed, 03 Dec 2008 10:18:25', '733379.42946229351')
(24199, '60.80', '613.31', 'Wed, 03 Dec 2008 10:18:28', '733379.42949711136')
(24200, '60.80', '613.31', 'Wed, 03 Dec 2008 10:18:31', '733379.42953173246')
(24201, '60.80', '612.63', 'Wed, 03 Dec 2008 10:18:34', '733379.42956655077')
(24202, '60.80', '613.31', 'Wed, 03 Dec 2008 10:18:37', '733379.42960135627')
(24203, '60.80', '612.63', 'Wed, 03 Dec 2008 10:18:40', '733379.42963598925')
(24204, '60.80', '612.63', 'Wed, 03 Dec 2008 10:18:43', '733379.42967079568')
(24205, '60.80', '611.96', 'Wed, 03 Dec 2008 10:18:46', '733379.42970542843')
(24206, '60.80', '611.96', 'Wed, 03 Dec 2008 10:18:49', '733379.42974023451')
(24207, '60.80', '611.96', 'Wed, 03 Dec 2008 10:18:52', '733379.42977486737')
(24208, '60.80', '611.28', 'Wed, 03 Dec 2008 10:18:55', '733379.42980967404')
(24209, '60.80', '611.28', 'Wed, 03 Dec 2008 10:18:58', '733379.42984430667')
(24210, '60.80', '611.96', 'Wed, 03 Dec 2008 10:19:01', '733379.42987911298')
(24211, '60.80', '611.28', 'Wed, 03 Dec 2008 10:19:04', '733379.42991374573')
(24212, '60.80', '611.96', 'Wed, 03 Dec 2008 10:19:07', '733379.42994855193')
(24213, '60.80', '611.28', 'Wed, 03 Dec 2008 10:19:10', '733379.42998318491')
(24214, '61.02', '611.47', 'Wed, 03 Dec 2008 10:19:13', '733379.43001799122')
(24215, '60.80', '611.96', 'Wed, 03 Dec 2008 10:19:16', '733379.43005262408')
(24216, '60.80', '611.28', 'Wed, 03 Dec 2008 10:19:19', '733379.43008743075')
(24217, '60.80', '611.28', 'Wed, 03 Dec 2008 10:19:22', '733379.43012206326')
(24218, '60.80', '611.28', 'Wed, 03 Dec 2008 10:19:25', '733379.43015686958')
(24219, '60.80', '611.96', 'Wed, 03 Dec 2008 10:19:28', '733379.43019150232')
(24220, '60.80', '611.28', 'Wed, 03 Dec 2008 10:19:31', '733379.43022630818')
(24221, '60.80', '611.28', 'Wed, 03 Dec 2008 10:19:34', '733379.43026092951')
(24222, '60.80', '611.28', 'Wed, 03 Dec 2008 10:19:37', '733379.43029574724')
(24223, '60.80', '610.59', 'Wed, 03 Dec 2008 10:19:40', '733379.43033036857')
(24224, '60.80', '610.59', 'Wed, 03 Dec 2008 10:19:43', '733379.43036518642')
(24225, '60.80', '610.59', 'Wed, 03 Dec 2008 10:19:46', '733379.43039980787')
(24226, '60.80', '609.91', 'Wed, 03 Dec 2008 10:19:49', '733379.43043462618')
(24227, '60.80', '610.59', 'Wed, 03 Dec 2008 10:19:52', '733379.43046924681')
(24228, '60.80', '610.59', 'Wed, 03 Dec 2008 10:19:55', '733379.43050406559')
(24229, '60.80', '610.59', 'Wed, 03 Dec 2008 10:19:58', '733379.43053868599')
(24230, '60.80', '611.28', 'Wed, 03 Dec 2008 10:20:01', '733379.43057350384')
(24231, '60.80', '611.28', 'Wed, 03 Dec 2008 10:20:04', '733379.43060812505')
(24232, '60.80', '610.59', 'Wed, 03 Dec 2008 10:20:07', '733379.43064294313')
(24233, '60.80', '611.28', 'Wed, 03 Dec 2008 10:20:10', '733379.43067774910')
(24234, '60.80', '610.59', 'Wed, 03 Dec 2008 10:20:13', '733379.43071238208')
(24235, '60.80', '610.59', 'Wed, 03 Dec 2008 10:20:16', '733379.43074718828')
(24236, '60.80', '609.91', 'Wed, 03 Dec 2008 10:20:19', '733379.43078182091')
(24237, '60.80', '610.59', 'Wed, 03 Dec 2008 10:20:22', '733379.43081662722')
(24238, '60.80', '609.91', 'Wed, 03 Dec 2008 10:20:25', '733379.43085126008')
(24239, '60.80', '609.91', 'Wed, 03 Dec 2008 10:20:28', '733379.43088606652')
(24240, '60.80', '609.91', 'Wed, 03 Dec 2008 10:20:31', '733379.43092069973')
(24241, '60.80', '609.91', 'Wed, 03 Dec 2008 10:20:34', '733379.43095550558')
(24242, '60.80', '609.91', 'Wed, 03 Dec 2008 10:20:37', '733379.43099012726')
(24243, '60.80', '610.59', 'Wed, 03 Dec 2008 10:20:40', '733379.43102494476')
(24244, '60.80', '610.59', 'Wed, 03 Dec 2008 10:20:43', '733379.43105956644')
(24245, '60.80', '609.91', 'Wed, 03 Dec 2008 10:20:46', '733379.43109438394')
(24246, '60.80', '609.91', 'Wed, 03 Dec 2008 10:20:49', '733379.43112900550')
(24247, '60.80', '609.91', 'Wed, 03 Dec 2008 10:20:52', '733379.43116382288')
(24248, '60.80', '609.91', 'Wed, 03 Dec 2008 10:20:55', '733379.43119844445')
(24249, '60.80', '609.24', 'Wed, 03 Dec 2008 10:20:58', '733379.43123326218')
(24250, '60.80', '609.24', 'Wed, 03 Dec 2008 10:21:01', '733379.43126788328')
(24251, '60.80', '608.56', 'Wed, 03 Dec 2008 10:21:04', '733379.43130270101')
(24252, '60.80', '609.24', 'Wed, 03 Dec 2008 10:21:07', '733379.43133732246')
(24253, '60.80', '609.24', 'Wed, 03 Dec 2008 10:21:10', '733379.43137213984')
(24254, '60.80', '609.91', 'Wed, 03 Dec 2008 10:21:13', '733379.43140676152')
(24255, '60.80', '609.91', 'Wed, 03 Dec 2008 10:21:16', '733379.43144157925')
(24256, '60.80', '609.91', 'Wed, 03 Dec 2008 10:21:19', '733379.43147620070')
(24257, '60.80', '609.24', 'Wed, 03 Dec 2008 10:21:22', '733379.43151101819')
(24258, '60.80', '609.24', 'Wed, 03 Dec 2008 10:21:25', '733379.43154563999')
(24259, '60.80', '609.24', 'Wed, 03 Dec 2008 10:21:28', '733379.43158045737')
(24260, '60.80', '609.24', 'Wed, 03 Dec 2008 10:21:31', '733379.43161507929')
(24261, '60.80', '608.56', 'Wed, 03 Dec 2008 10:21:34', '733379.43164989655')
(24262, '60.80', '608.56', 'Wed, 03 Dec 2008 10:21:37', '733379.43168451812')
(24263, '60.80', '607.87', 'Wed, 03 Dec 2008 10:21:40', '733379.43171933549')
(24264, '60.80', '607.87', 'Wed, 03 Dec 2008 10:21:43', '733379.43175414263')
(24265, '60.80', '609.24', 'Wed, 03 Dec 2008 10:21:46', '733379.43178876326')
(24266, '61.02', '608.77', 'Wed, 03 Dec 2008 10:21:49', '733379.43182358122')
(24267, '60.80', '608.56', 'Wed, 03 Dec 2008 10:21:52', '733379.43185820221')
(24268, '60.80', '609.24', 'Wed, 03 Dec 2008 10:21:55', '733379.43189302040')
(24269, '60.80', '609.24', 'Wed, 03 Dec 2008 10:21:58', '733379.43192764092')
(24270, '60.80', '608.56', 'Wed, 03 Dec 2008 10:22:01', '733379.43196245993')
(24271, '60.80', '608.56', 'Wed, 03 Dec 2008 10:22:04', '733379.43199708010')
(24272, '60.80', '607.87', 'Wed, 03 Dec 2008 10:22:07', '733379.43203189864')
(24273, '60.80', '608.56', 'Wed, 03 Dec 2008 10:22:10', '733379.43206651928')
(24274, '60.80', '607.87', 'Wed, 03 Dec 2008 10:22:13', '733379.43210133759')
(24275, '60.80', '607.87', 'Wed, 03 Dec 2008 10:22:16', '733379.43213595857')
(24276, '60.80', '608.56', 'Wed, 03 Dec 2008 10:22:19', '733379.43217077688')
(24277, '60.80', '608.56', 'Wed, 03 Dec 2008 10:22:22', '733379.43220539752')
(24278, '60.80', '607.87', 'Wed, 03 Dec 2008 10:22:25', '733379.43224021618')
(24279, '60.80', '607.87', 'Wed, 03 Dec 2008 10:22:28', '733379.43227483670')
