Log Date and Time Sat, 11 Apr 2009 09:18:50
Fields:Ambient KilnFront KilnBack Date Date2Num

(0, '32.0', '570.4', '32.0', 'Fri, 10 Apr 2009 10:21:46', '733507.43178818526')
(2376, '32.0', '511.0', '32.0', 'Sat, 11 Apr 2009 06:09:47', '733508.25680318708')
(2377, '32.0', '510.3', '32.0', 'Sat, 11 Apr 2009 06:10:17', '733508.25715054816')
(2378, '32.0', '509.6', '32.0', 'Sat, 11 Apr 2009 06:10:47', '733508.25749777036')
(2379, '32.0', '509.0', '32.0', 'Sat, 11 Apr 2009 06:11:17', '733508.25784494658')
(2380, '32.0', '509.0', '32.0', 'Sat, 11 Apr 2009 06:11:47', '733508.25819212233')
(2381, '32.0', '508.7', '32.0', 'Sat, 11 Apr 2009 06:12:17', '733508.25853934453')
(2382, '32.0', '508.0', '32.0', 'Sat, 11 Apr 2009 06:12:47', '733508.25888652040')
(2383, '32.0', '507.6', '32.0', 'Sat, 11 Apr 2009 06:13:17', '733508.25923388219')
(2384, '32.0', '506.9', '32.0', 'Sat, 11 Apr 2009 06:13:47', '733508.25958110380')
(2385, '32.0', '506.7', '32.0', 'Sat, 11 Apr 2009 06:14:17', '733508.25992827967')
(2386, '32.0', '506.0', '32.0', 'Sat, 11 Apr 2009 06:14:47', '733508.26027545554')
(2387, '32.0', '505.3', '32.0', 'Sat, 11 Apr 2009 06:15:17', '733508.26062304818')
(2388, '32.0', '504.6', '32.0', 'Sat, 11 Apr 2009 06:15:47', '733508.26097041322')
(2389, '32.0', '504.6', '32.0', 'Sat, 11 Apr 2009 06:16:17', '733508.26131763693')
(2390, '32.0', '503.2', '32.0', 'Sat, 11 Apr 2009 06:16:47', '733508.26166480745')
(2391, '32.0', '502.5', '32.0', 'Sat, 11 Apr 2009 06:17:17', '733508.26201198343')
(2392, '32.0', '502.5', '32.0', 'Sat, 11 Apr 2009 06:17:47', '733508.26235920575')
(2393, '32.0', '501.9', '32.0', 'Sat, 11 Apr 2009 06:18:17', '733508.26270638162')
(2394, '32.0', '501.9', '32.0', 'Sat, 11 Apr 2009 06:18:47', '733508.26305374270')
(2395, '32.0', '501.2', '32.0', 'Sat, 11 Apr 2009 06:19:17', '733508.26340096490')
(2396, '32.0', '501.2', '32.0', 'Sat, 11 Apr 2009 06:19:47', '733508.26374814135')
(2397, '32.0', '500.5', '32.0', 'Sat, 11 Apr 2009 06:20:17', '733508.26409536286')
(2398, '32.0', '499.8', '32.0', 'Sat, 11 Apr 2009 06:20:47', '733508.26444272290')
(2399, '32.0', '499.1', '32.0', 'Sat, 11 Apr 2009 06:21:17', '733508.26478989876')
(2400, '32.0', '498.4', '32.0', 'Sat, 11 Apr 2009 06:21:47', '733508.26513712096')
(2401, '32.0', '497.7', '32.0', 'Sat, 11 Apr 2009 06:22:17', '733508.26548429695')
(2402, '32.0', '497.7', '32.0', 'Sat, 11 Apr 2009 06:22:47', '733508.26583147270')
(2403, '32.0', '497.7', '32.0', 'Sat, 11 Apr 2009 06:23:17', '733508.26617869514')
(2404, '32.0', '497.5', '32.0', 'Sat, 11 Apr 2009 06:23:47', '733508.26652605622')
(2405, '32.0', '496.1', '32.0', 'Sat, 11 Apr 2009 06:24:17', '733508.26687323221')
(2406, '32.0', '496.1', '32.0', 'Sat, 11 Apr 2009 06:24:47', '733508.26722045417')
(2407, '32.0', '495.4', '32.0', 'Sat, 11 Apr 2009 06:25:17', '733508.26756763016')
(2408, '32.0', '495.4', '32.0', 'Sat, 11 Apr 2009 06:25:47', '733508.26791480638')
(2409, '32.0', '494.1', '32.0', 'Sat, 11 Apr 2009 06:26:17', '733508.26826202834')
(2410, '32.0', '494.1', '32.0', 'Sat, 11 Apr 2009 06:26:47', '733508.26860938896')
(2411, '32.0', '493.4', '32.0', 'Sat, 11 Apr 2009 06:27:17', '733508.26895656553')
(2412, '32.0', '493.4', '32.0', 'Sat, 11 Apr 2009 06:27:47', '733508.26930378773')
(2413, '32.0', '492.7', '32.0', 'Sat, 11 Apr 2009 06:28:17', '733508.26965096372')
(2414, '32.0', '492.0', '32.0', 'Sat, 11 Apr 2009 06:28:47', '733508.26999813959')
(2415, '32.0', '491.3', '32.0', 'Sat, 11 Apr 2009 06:29:17', '733508.27034536167')
(2416, '32.0', '491.3', '32.0', 'Sat, 11 Apr 2009 06:29:47', '733508.27069272287')
(2417, '32.0', '490.6', '32.0', 'Sat, 11 Apr 2009 06:30:17', '733508.27103989874')
(2418, '32.0', '489.9', '32.0', 'Sat, 11 Apr 2009 06:30:47', '733508.27138712129')
(2419, '32.0', '489.3', '32.0', 'Sat, 11 Apr 2009 06:31:17', '733508.27173429693')
(2420, '32.0', '488.6', '32.0', 'Sat, 11 Apr 2009 06:31:47', '733508.27208151924')
(2421, '32.0', '487.7', '32.0', 'Sat, 11 Apr 2009 06:32:17', '733508.27242869511')
(2422, '32.0', '488.3', '32.0', 'Sat, 11 Apr 2009 06:32:47', '733508.27277624107')
(2423, '32.0', '487.0', '32.0', 'Sat, 11 Apr 2009 06:33:17', '733508.27312346362')
(2424, '32.0', '487.7', '32.0', 'Sat, 11 Apr 2009 06:33:47', '733508.27347063960')
(2425, '32.0', '487.0', '32.0', 'Sat, 11 Apr 2009 06:34:17', '733508.27381786157')
(2426, '32.0', '486.3', '32.0', 'Sat, 11 Apr 2009 06:34:47', '733508.27416503767')
(2427, '32.0', '486.3', '32.0', 'Sat, 11 Apr 2009 06:35:17', '733508.27451239876')
(2428, '32.0', '485.6', '32.0', 'Sat, 11 Apr 2009 06:35:47', '733508.27485962096')
(2429, '32.0', '484.9', '32.0', 'Sat, 11 Apr 2009 06:36:17', '733508.27520679671')
(2430, '32.0', '484.2', '32.0', 'Sat, 11 Apr 2009 06:36:47', '733508.27555397293')
(2431, '32.0', '483.5', '32.0', 'Sat, 11 Apr 2009 06:37:17', '733508.27590119524')
(2432, '32.0', '482.8', '32.0', 'Sat, 11 Apr 2009 06:37:47', '733508.27624837158')
(2433, '32.0', '482.1', '32.0', 'Sat, 11 Apr 2009 06:38:17', '733508.27659573185')
(2434, '32.0', '482.1', '32.0', 'Sat, 11 Apr 2009 06:38:47', '733508.27694295428')
(2435, '32.0', '481.4', '32.0', 'Sat, 11 Apr 2009 06:39:17', '733508.27729013027')
(2436, '32.0', '480.8', '32.0', 'Sat, 11 Apr 2009 06:39:47', '733508.27763730614')
(2437, '32.0', '480.1', '32.0', 'Sat, 11 Apr 2009 06:40:17', '733508.27798452834')
(2438, '32.0', '480.8', '32.0', 'Sat, 11 Apr 2009 06:40:47', '733508.27833188931')
(2439, '32.0', '480.1', '32.0', 'Sat, 11 Apr 2009 06:41:17', '733508.27867906541')
(2440, '32.0', '479.2', '32.0', 'Sat, 11 Apr 2009 06:41:47', '733508.27902628761')
(2441, '32.0', '479.2', '32.0', 'Sat, 11 Apr 2009 06:42:17', '733508.27937364869')
(2442, '32.0', '478.5', '32.0', 'Sat, 11 Apr 2009 06:42:47', '733508.27972082456')
(2443, '32.0', '478.5', '32.0', 'Sat, 11 Apr 2009 06:43:17', '733508.28006804676')
(2444, '32.0', '477.8', '32.0', 'Sat, 11 Apr 2009 06:43:47', '733508.28041522310')
(2445, '32.0', '477.1', '32.0', 'Sat, 11 Apr 2009 06:44:17', '733508.28076244507')
(2446, '32.0', '477.1', '32.0', 'Sat, 11 Apr 2009 06:44:47', '733508.28110962105')
(2447, '32.0', '475.7', '32.0', 'Sat, 11 Apr 2009 06:45:17', '733508.28145698213')
(2448, '32.0', '475.7', '32.0', 'Sat, 11 Apr 2009 06:45:47', '733508.28180420422')
(2449, '32.0', '475.0', '32.0', 'Sat, 11 Apr 2009 06:46:17', '733508.28215138032')
(2450, '32.0', '475.0', '32.0', 'Sat, 11 Apr 2009 06:46:47', '733508.28249855619')
(2451, '32.0', '474.4', '32.0', 'Sat, 11 Apr 2009 06:47:17', '733508.28284577851')
(2452, '32.0', '473.6', '32.0', 'Sat, 11 Apr 2009 06:47:47', '733508.28319295438')
(2453, '32.0', '473.6', '32.0', 'Sat, 11 Apr 2009 06:48:17', '733508.28354031546')
(2454, '32.0', '473.0', '32.0', 'Sat, 11 Apr 2009 06:48:47', '733508.28388753766')
(2455, '32.0', '473.0', '32.0', 'Sat, 11 Apr 2009 06:49:17', '733508.28423471376')
(2456, '32.0', '471.6', '32.0', 'Sat, 11 Apr 2009 06:49:47', '733508.28458193596')
(2457, '32.0', '470.7', '32.0', 'Sat, 11 Apr 2009 06:50:17', '733508.28492911183')
(2458, '32.0', '470.0', '32.0', 'Sat, 11 Apr 2009 06:50:47', '733508.28527628782')
(2459, '32.0', '469.3', '32.0', 'Sat, 11 Apr 2009 06:51:17', '733508.28562351002')
(2460, '32.0', '470.0', '32.0', 'Sat, 11 Apr 2009 06:51:47', '733508.28597087099')
(2461, '32.0', '469.3', '32.0', 'Sat, 11 Apr 2009 06:52:17', '733508.28631804686')
(2462, '32.0', '469.3', '32.0', 'Sat, 11 Apr 2009 06:52:47', '733508.28666526917')
(2463, '32.0', '468.6', '32.0', 'Sat, 11 Apr 2009 06:53:17', '733508.28701244481')
(2464, '32.0', '467.9', '32.0', 'Sat, 11 Apr 2009 06:53:47', '733508.28735962091')
(2465, '32.0', '467.2', '32.0', 'Sat, 11 Apr 2009 06:54:17', '733508.28770684323')
(2466, '32.0', '466.5', '32.0', 'Sat, 11 Apr 2009 06:54:47', '733508.28805420443')
(2467, '32.0', '466.5', '32.0', 'Sat, 11 Apr 2009 06:55:17', '733508.28840142663')
(2468, '32.0', '465.8', '32.0', 'Sat, 11 Apr 2009 06:55:47', '733508.28874860250')
(2469, '32.0', '465.2', '32.0', 'Sat, 11 Apr 2009 06:56:17', '733508.28909577848')
(2470, '32.0', '465.2', '32.0', 'Sat, 11 Apr 2009 06:56:47', '733508.28944300057')
(2471, '32.0', '465.2', '32.0', 'Sat, 11 Apr 2009 06:57:17', '733508.28979017667')
(2472, '32.0', '464.4', '32.0', 'Sat, 11 Apr 2009 06:57:47', '733508.29013753776')
(2473, '32.0', '463.8', '32.0', 'Sat, 11 Apr 2009 06:58:17', '733508.29048475996')
(2474, '32.0', '463.6', '32.0', 'Sat, 11 Apr 2009 06:58:47', '733508.29083193571')
(2475, '32.0', '463.1', '32.0', 'Sat, 11 Apr 2009 06:59:17', '733508.29117911193')
(2476, '32.0', '462.2', '32.0', 'Sat, 11 Apr 2009 06:59:47', '733508.29152633424')
(2477, '32.0', '462.4', '32.0', 'Sat, 11 Apr 2009 07:00:17', '733508.29187388043')
(2478, '32.0', '461.5', '32.0', 'Sat, 11 Apr 2009 07:00:47', '733508.29222124151')
(2479, '32.0', '460.1', '32.0', 'Sat, 11 Apr 2009 07:01:17', '733508.29256864893')
(2480, '32.0', '460.8', '32.0', 'Sat, 11 Apr 2009 07:01:47', '733508.29291600932')
(2481, '32.0', '460.1', '32.0', 'Sat, 11 Apr 2009 07:02:17', '733508.29326318589')
(2482, '32.0', '459.4', '32.0', 'Sat, 11 Apr 2009 07:02:47', '733508.29361096350')
(2483, '32.0', '459.4', '32.0', 'Sat, 11 Apr 2009 07:03:17', '733508.29395758396')
(2484, '32.0', '458.7', '32.0', 'Sat, 11 Apr 2009 07:03:47', '733508.29430494504')
(2485, '32.0', '458.7', '32.0', 'Sat, 11 Apr 2009 07:04:17', '733508.29465216736')
(2486, '32.0', '458.0', '32.0', 'Sat, 11 Apr 2009 07:04:47', '733508.29499934323')
(2487, '32.0', '457.3', '32.0', 'Sat, 11 Apr 2009 07:05:17', '733508.29534656554')
(2488, '32.0', '457.3', '32.0', 'Sat, 11 Apr 2009 07:05:47', '733508.29569374141')
(2489, '32.0', '456.6', '32.0', 'Sat, 11 Apr 2009 07:06:17', '733508.29604091740')
(2490, '32.0', '456.6', '32.0', 'Sat, 11 Apr 2009 07:06:47', '733508.29638813948')
(2491, '32.0', '456.0', '32.0', 'Sat, 11 Apr 2009 07:07:17', '733508.29673550068')
(2492, '32.0', '455.3', '32.0', 'Sat, 11 Apr 2009 07:07:47', '733508.29708267655')
(2493, '32.0', '455.3', '32.0', 'Sat, 11 Apr 2009 07:08:17', '733508.29742989910')
(2494, '32.0', '454.6', '32.0', 'Sat, 11 Apr 2009 07:08:47', '733508.29777707544')
(2495, '32.0', '454.6', '32.0', 'Sat, 11 Apr 2009 07:09:17', '733508.29812432348')
(2496, '32.0', '453.9', '32.0', 'Sat, 11 Apr 2009 07:09:47', '733508.29847147292')
(2497, '32.0', '453.0', '32.0', 'Sat, 11 Apr 2009 07:10:17', '733508.29881883378')
(2498, '32.0', '452.5', '32.0', 'Sat, 11 Apr 2009 07:10:47', '733508.29916605609')
(2499, '32.0', '453.0', '32.0', 'Sat, 11 Apr 2009 07:11:17', '733508.29951323196')
(2500, '32.0', '451.6', '32.0', 'Sat, 11 Apr 2009 07:11:47', '733508.29986040795')
(2501, '32.0', '451.6', '32.0', 'Sat, 11 Apr 2009 07:12:17', '733508.30020763003')
(2502, '32.0', '450.9', '32.0', 'Sat, 11 Apr 2009 07:12:47', '733508.30055480602')
(2503, '32.0', '450.9', '32.0', 'Sat, 11 Apr 2009 07:13:17', '733508.30090216710')
(2504, '32.0', '450.2', '32.0', 'Sat, 11 Apr 2009 07:13:47', '733508.30124938942')
(2505, '32.0', '450.2', '32.0', 'Sat, 11 Apr 2009 07:14:17', '733508.30159656529')
(2506, '32.0', '449.5', '32.0', 'Sat, 11 Apr 2009 07:14:47', '733508.30194374116')
(2507, '32.0', '448.8', '32.0', 'Sat, 11 Apr 2009 07:15:17', '733508.30229096347')
(2508, '32.0', '448.8', '32.0', 'Sat, 11 Apr 2009 07:15:47', '733508.30263813934')
(2509, '32.0', '448.1', '32.0', 'Sat, 11 Apr 2009 07:16:17', '733508.30298550054')
(2510, '32.0', '448.1', '32.0', 'Sat, 11 Apr 2009 07:16:47', '733508.30333272275')
(2511, '32.0', '446.7', '32.0', 'Sat, 11 Apr 2009 07:17:17', '733508.30367989850')
(2512, '32.0', '446.7', '32.0', 'Sat, 11 Apr 2009 07:17:47', '733508.30402707448')
(2513, '32.0', '446.7', '32.0', 'Sat, 11 Apr 2009 07:18:17', '733508.30437429692')
(2514, '32.0', '445.4', '32.0', 'Sat, 11 Apr 2009 07:18:47', '733508.30472147267')
(2515, '32.0', '445.1', '32.0', 'Sat, 11 Apr 2009 07:19:17', '733508.30506864865')
(2516, '32.0', '445.4', '32.0', 'Sat, 11 Apr 2009 07:19:47', '733508.30541605840')
(2517, '32.0', '444.7', '32.0', 'Sat, 11 Apr 2009 07:20:17', '733508.30576323206')
(2518, '32.0', '444.0', '32.0', 'Sat, 11 Apr 2009 07:20:47', '733508.30611045426')
(2519, '32.0', '444.0', '32.0', 'Sat, 11 Apr 2009 07:21:17', '733508.30645763048')
(2520, '32.0', '444.0', '32.0', 'Sat, 11 Apr 2009 07:21:47', '733508.30680480634')
(2521, '32.0', '442.6', '32.0', 'Sat, 11 Apr 2009 07:22:17', '733508.30715202854')
(2522, '32.0', '442.6', '32.0', 'Sat, 11 Apr 2009 07:22:47', '733508.30749938963')
(2523, '32.0', '441.7', '32.0', 'Sat, 11 Apr 2009 07:23:17', '733508.30784656550')
(2524, '32.0', '441.7', '32.0', 'Sat, 11 Apr 2009 07:23:47', '733508.30819378770')
(2525, '32.0', '441.0', '32.0', 'Sat, 11 Apr 2009 07:24:17', '733508.30854096368')
(2526, '32.0', '440.3', '32.0', 'Sat, 11 Apr 2009 07:24:47', '733508.30888818589')
(2527, '32.0', '440.3', '32.0', 'Sat, 11 Apr 2009 07:25:17', '733508.30923536175')
(2528, '32.0', '439.6', '32.0', 'Sat, 11 Apr 2009 07:25:47', '733508.30958272284')
(2529, '32.0', '438.9', '32.0', 'Sat, 11 Apr 2009 07:26:17', '733508.30992994516')
(2530, '32.0', '438.9', '32.0', 'Sat, 11 Apr 2009 07:26:47', '733508.31027712114')
(2531, '32.0', '438.2', '32.0', 'Sat, 11 Apr 2009 07:27:17', '733508.31062429701')
(2532, '32.0', '438.2', '32.0', 'Sat, 11 Apr 2009 07:27:47', '733508.31097151921')
(2533, '32.0', '437.5', '32.0', 'Sat, 11 Apr 2009 07:28:17', '733508.31131869508')
(2534, '32.0', '436.9', '32.0', 'Sat, 11 Apr 2009 07:28:47', '733508.31166605628')
(2535, '32.0', '436.2', '32.0', 'Sat, 11 Apr 2009 07:29:17', '733508.31201327860')
(2536, '32.0', '436.2', '32.0', 'Sat, 11 Apr 2009 07:29:47', '733508.31236045435')
(2537, '32.0', '434.8', '32.0', 'Sat, 11 Apr 2009 07:30:17', '733508.31270763022')
(2538, '32.0', '434.5', '32.0', 'Sat, 11 Apr 2009 07:30:47', '733508.31305485242')
(2539, '32.0', '434.8', '32.0', 'Sat, 11 Apr 2009 07:31:17', '733508.31340202841')
(2540, '32.0', '433.9', '32.0', 'Sat, 11 Apr 2009 07:31:47', '733508.31374938949')
(2541, '32.0', '433.4', '32.0', 'Sat, 11 Apr 2009 07:32:17', '733508.31409661169')
(2542, '32.0', '433.1', '32.0', 'Sat, 11 Apr 2009 07:32:47', '733508.31444378768')
(2543, '32.0', '433.1', '32.0', 'Sat, 11 Apr 2009 07:33:17', '733508.31479096366')
(2544, '32.0', '432.5', '32.0', 'Sat, 11 Apr 2009 07:33:47', '733508.31513818575')
(2545, '32.0', '431.8', '32.0', 'Sat, 11 Apr 2009 07:34:17', '733508.31548536173')
(2546, '32.0', '431.8', '32.0', 'Sat, 11 Apr 2009 07:34:47', '733508.31583258393')
(2547, '32.0', '431.1', '32.0', 'Sat, 11 Apr 2009 07:35:17', '733508.31617994513')
(2548, '32.0', '431.1', '32.0', 'Sat, 11 Apr 2009 07:35:47', '733508.31652712903')
(2549, '32.0', '431.1', '32.0', 'Sat, 11 Apr 2009 07:36:17', '733508.31687434332')
(2550, '32.0', '430.2', '32.0', 'Sat, 11 Apr 2009 07:36:47', '733508.31722151849')
(2551, '32.0', '429.7', '32.0', 'Sat, 11 Apr 2009 07:37:17', '733508.31756869529')
(2552, '32.0', '429.7', '32.0', 'Sat, 11 Apr 2009 07:37:47', '733508.31791591737')
(2553, '32.0', '429.0', '32.0', 'Sat, 11 Apr 2009 07:38:17', '733508.31826327846')
(2554, '32.0', '428.8', '32.0', 'Sat, 11 Apr 2009 07:38:47', '733508.31861045433')
(2555, '32.0', '428.1', '32.0', 'Sat, 11 Apr 2009 07:39:17', '733508.31895767665')
(2556, '32.0', '427.4', '32.0', 'Sat, 11 Apr 2009 07:39:47', '733508.31930485251')
(2557, '32.0', '427.4', '32.0', 'Sat, 11 Apr 2009 07:40:17', '733508.31965225993')
(2558, '32.0', '426.7', '32.0', 'Sat, 11 Apr 2009 07:40:47', '733508.31999943592')
(2559, '32.0', '426.5', '32.0', 'Sat, 11 Apr 2009 07:41:17', '733508.32034661178')
(2560, '32.0', '425.8', '32.0', 'Sat, 11 Apr 2009 07:41:47', '733508.32069383399')
(2561, '32.0', '425.8', '32.0', 'Sat, 11 Apr 2009 07:42:18', '733508.32104175072')
(2562, '32.0', '425.1', '32.0', 'Sat, 11 Apr 2009 07:42:48', '733508.32138892682')
(2563, '32.0', '424.4', '32.0', 'Sat, 11 Apr 2009 07:43:18', '733508.32173614902')
(2564, '32.0', '424.4', '32.0', 'Sat, 11 Apr 2009 07:43:47', '733508.32208332478')
(2565, '32.0', '423.7', '32.0', 'Sat, 11 Apr 2009 07:44:18', '733508.32243068586')
(2566, '32.0', '423.0', '32.0', 'Sat, 11 Apr 2009 07:44:48', '733508.32277790806')
(2567, '32.0', '423.0', '32.0', 'Sat, 11 Apr 2009 07:45:18', '733508.32312508393')
(2568, '32.0', '422.1', '32.0', 'Sat, 11 Apr 2009 07:45:48', '733508.32347226085')
(2569, '32.0', '422.8', '32.0', 'Sat, 11 Apr 2009 07:46:18', '733508.32381948212')
(2570, '32.0', '422.3', '32.0', 'Sat, 11 Apr 2009 07:46:47', '733508.32416665810')
(2571, '32.0', '420.7', '32.0', 'Sat, 11 Apr 2009 07:47:18', '733508.32451401919')
(2572, '32.0', '420.7', '32.0', 'Sat, 11 Apr 2009 07:47:48', '733508.32486124150')
(2573, '32.0', '420.7', '32.0', 'Sat, 11 Apr 2009 07:48:18', '733508.32520841737')
(2574, '32.0', '420.9', '32.0', 'Sat, 11 Apr 2009 07:48:48', '733508.32555563969')
(2575, '32.0', '420.0', '32.0', 'Sat, 11 Apr 2009 07:49:18', '733508.32590281602')
(2576, '32.0', '420.0', '32.0', 'Sat, 11 Apr 2009 07:49:47', '733508.32624999143')
(2577, '32.0', '419.3', '32.0', 'Sat, 11 Apr 2009 07:50:17', '733508.32659721363')
(2578, '32.0', '419.3', '32.0', 'Sat, 11 Apr 2009 07:50:48', '733508.32694457471')
(2579, '32.0', '418.6', '32.0', 'Sat, 11 Apr 2009 07:51:18', '733508.32729175070')
(2580, '32.0', '418.0', '32.0', 'Sat, 11 Apr 2009 07:51:48', '733508.32763897290')
(2581, '32.0', '417.3', '32.0', 'Sat, 11 Apr 2009 07:52:18', '733508.32798614877')
(2582, '32.0', '417.0', '32.0', 'Sat, 11 Apr 2009 07:52:48', '733508.32833350997')
(2583, '32.0', '416.6', '32.0', 'Sat, 11 Apr 2009 07:53:18', '733508.32868073217')
(2584, '32.0', '416.3', '32.0', 'Sat, 11 Apr 2009 07:53:48', '733508.32902809326')
(2585, '32.0', '416.3', '32.0', 'Sat, 11 Apr 2009 07:54:18', '733508.32937526924')
(2586, '32.0', '415.6', '32.0', 'Sat, 11 Apr 2009 07:54:48', '733508.32972249156')
(2587, '32.0', '414.9', '32.0', 'Sat, 11 Apr 2009 07:55:18', '733508.33006967534')
(2588, '32.0', '414.9', '32.0', 'Sat, 11 Apr 2009 07:55:48', '733508.33041688951')
(2589, '32.0', '413.6', '32.0', 'Sat, 11 Apr 2009 07:56:18', '733508.33076406550')
(2590, '32.0', '413.6', '32.0', 'Sat, 11 Apr 2009 07:56:48', '733508.33111142647')
(2591, '32.0', '413.6', '32.0', 'Sat, 11 Apr 2009 07:57:18', '733508.33145864878')
(2592, '32.0', '413.3', '32.0', 'Sat, 11 Apr 2009 07:57:48', '733508.33180582465')
(2593, '32.0', '412.9', '32.0', 'Sat, 11 Apr 2009 07:58:18', '733508.33215300052')
(2594, '32.0', '412.2', '32.0', 'Sat, 11 Apr 2009 07:58:48', '733508.33250022284')
(2595, '32.0', '412.0', '32.0', 'Sat, 11 Apr 2009 07:59:18', '733508.33284739871')
(2596, '32.0', '412.0', '32.0', 'Sat, 11 Apr 2009 07:59:48', '733508.33319475991')
(2597, '32.0', '411.3', '32.0', 'Sat, 11 Apr 2009 08:00:18', '733508.33354198211')
(2598, '32.0', '411.3', '32.0', 'Sat, 11 Apr 2009 08:00:48', '733508.33388915798')
(2599, '32.0', '410.6', '32.0', 'Sat, 11 Apr 2009 08:01:18', '733508.33423638029')
(2600, '32.0', '410.6', '32.0', 'Sat, 11 Apr 2009 08:01:48', '733508.33458355605')
(2601, '32.0', '409.9', '32.0', 'Sat, 11 Apr 2009 08:02:18', '733508.33493073215')
(2602, '32.0', '409.9', '32.0', 'Sat, 11 Apr 2009 08:02:48', '733508.33527813957')
(2603, '32.0', '409.2', '32.0', 'Sat, 11 Apr 2009 08:03:18', '733508.33562531543')
(2604, '32.0', '408.5', '32.0', 'Sat, 11 Apr 2009 08:03:48', '733508.33597249142')
(2605, '32.0', '407.8', '32.0', 'Sat, 11 Apr 2009 08:04:18', '733508.33631971350')
(2606, '32.0', '407.8', '32.0', 'Sat, 11 Apr 2009 08:04:48', '733508.33666688949')
(2607, '32.0', '407.6', '32.0', 'Sat, 11 Apr 2009 08:05:18', '733508.33701406536')
(2608, '32.0', '406.9', '32.0', 'Sat, 11 Apr 2009 08:05:48', '733508.33736128767')
(2609, '32.0', '406.9', '32.0', 'Sat, 11 Apr 2009 08:06:18', '733508.33770864876')
(2610, '32.0', '406.2', '32.0', 'Sat, 11 Apr 2009 08:06:48', '733508.33805582474')
(2611, '32.0', '405.5', '32.0', 'Sat, 11 Apr 2009 08:07:18', '733508.33840304695')
(2612, '32.0', '404.8', '32.0', 'Sat, 11 Apr 2009 08:07:48', '733508.33875022281')
(2613, '32.0', '405.5', '32.0', 'Sat, 11 Apr 2009 08:08:18', '733508.33909744502')
(2614, '32.0', '404.1', '32.0', 'Sat, 11 Apr 2009 08:08:48', '733508.33944499143')
(2615, '32.0', '404.1', '32.0', 'Sat, 11 Apr 2009 08:09:18', '733508.33979216742')
(2616, '32.0', '403.4', '32.0', 'Sat, 11 Apr 2009 08:09:48', '733508.34013938974')
(2617, '32.0', '403.4', '32.0', 'Sat, 11 Apr 2009 08:10:18', '733508.34048656572')
(2618, '32.0', '403.2', '32.0', 'Sat, 11 Apr 2009 08:10:48', '733508.34083392669')
(2619, '32.0', '402.5', '32.0', 'Sat, 11 Apr 2009 08:11:18', '733508.34118114901')
(2620, '32.0', '402.5', '32.0', 'Sat, 11 Apr 2009 08:11:48', '733508.34152832429')
(2621, '32.0', '402.5', '32.0', 'Sat, 11 Apr 2009 08:12:18', '733508.34187554696')
(2622, '32.0', '401.8', '32.0', 'Sat, 11 Apr 2009 08:12:48', '733508.34222272295')
(2623, '32.0', '401.8', '32.0', 'Sat, 11 Apr 2009 08:13:18', '733508.34256989963')
(2624, '32.0', '401.1', '32.0', 'Sat, 11 Apr 2009 08:13:48', '733508.34291730635')
(2625, '32.0', '401.1', '32.0', 'Sat, 11 Apr 2009 08:14:18', '733508.34326448222')
(2626, '32.0', '400.4', '32.0', 'Sat, 11 Apr 2009 08:14:48', '733508.34361165832')
(2627, '32.0', '399.7', '32.0', 'Sat, 11 Apr 2009 08:15:18', '733508.34395888052')
(2628, '32.0', '399.7', '32.0', 'Sat, 11 Apr 2009 08:15:48', '733508.34430605627')
(2629, '32.0', '398.8', '32.0', 'Sat, 11 Apr 2009 08:16:18', '733508.34465341747')
(2630, '32.0', '398.8', '32.0', 'Sat, 11 Apr 2009 08:16:48', '733508.34500063956')
(2631, '32.0', '397.4', '32.0', 'Sat, 11 Apr 2009 08:17:18', '733508.34534781554')
(2632, '32.0', '397.4', '32.0', 'Sat, 11 Apr 2009 08:17:48', '733508.34569517663')
(2633, '32.0', '397.4', '32.0', 'Sat, 11 Apr 2009 08:18:18', '733508.34604239883')
(2634, '32.0', '396.7', '32.0', 'Sat, 11 Apr 2009 08:18:48', '733508.34638957481')
(2635, '32.0', '396.7', '32.0', 'Sat, 11 Apr 2009 08:19:18', '733508.34673675080')
(2636, '32.0', '396.7', '32.0', 'Sat, 11 Apr 2009 08:19:48', '733508.34708397312')
(2637, '32.0', '396.7', '32.0', 'Sat, 11 Apr 2009 08:20:18', '733508.34743114922')
(2638, '32.0', '395.3', '32.0', 'Sat, 11 Apr 2009 08:20:48', '733508.34777851030')
(2639, '32.0', '395.3', '32.0', 'Sat, 11 Apr 2009 08:21:18', '733508.34812573250')
(2640, '32.0', '394.6', '32.0', 'Sat, 11 Apr 2009 08:21:48', '733508.34847290837')
(2641, '32.0', '394.6', '32.0', 'Sat, 11 Apr 2009 08:22:18', '733508.34882008377')
(2642, '32.0', '393.9', '32.0', 'Sat, 11 Apr 2009 08:22:48', '733508.34916749131')
(2643, '32.0', '393.3', '32.0', 'Sat, 11 Apr 2009 08:23:18', '733508.34951466729')
(2644, '32.0', '393.3', '32.0', 'Sat, 11 Apr 2009 08:23:48', '733508.34986184316')
(2645, '32.0', '392.6', '32.0', 'Sat, 11 Apr 2009 08:24:18', '733508.35020906536')
(2646, '32.0', '393.3', '32.0', 'Sat, 11 Apr 2009 08:24:48', '733508.35055624135')
